trucks_count 10
drones_count 4
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
1822.491262043106    1752.2234634464926   1        0.05                
-3153.699133348869   3847.6011506369227   1        0.05                
-1771.869126359667   1874.059541694815    1        0.05                
155.87110566624642   -2530.5905751098676  1        0.05                
3014.2357559907414   -2372.3980967957295  1        0.05                
-2398.060779902057   -909.4437074310232   1        0.05                
-2802.937932304091   3987.2158807726582   1        0.05                
-1674.0339869052789  -2610.194206937963   1        0.05                
-18.50021201660054   -3746.818087810726   1        0.05                
-2508.2973217854624  -2424.1778049376826  1        0.05                
3979.4338310784265   -2122.391973879956   1        0.05                
3685.49799644867     3128.6395642527536   1        0.05                
-629.2144370599758   -682.4288690145111   1        0.05                
-1133.1193101638207  -297.3926368654594   1        0.05                
-3989.855853621131   2406.5799838780376   1        0.05                
-1626.790689641673   3332.8644354582934   1        0.05                
2773.903885256684    3943.9319072032354   1        0.05                
2298.0236315498655   3744.19231882885     1        0.05                
-2125.0239055066722  -245.02201137380402  1        0.05                
1723.5266241160912   -2324.816704466701   1        0.05                
-1695.6892327095352  3973.064935079997    1        0.05                
-3915.40703856716    3366.9723865336427   1        0.05                
607.8999836038688    -161.5886259931115   1        0.05                
-3953.1841659085453  -2342.2123205227854  1        0.05                
1742.4945542508833   -2184.1137669855775  1        0.05                
-3660.4983955768507  771.4524523105043    1        0.05                
-3057.132536591032   649.5057321098902    1        0.05                
1556.8501353911236   -3230.591732538545   1        0.05                
-1613.903257006159   -1148.0628407301956  1        0.05                
-3169.052133277304   -755.0448039509607   1        0.05                
-250.78135619998739  1438.1881817590554   1        0.05                
-1306.5103858650186  2532.9593662816606   1        0.05                
-1157.1544045729381  -3929.7541528768397  1        0.05                
1586.0212605089325   3289.5606981027363   1        0.05                
-606.2592808345361   332.88636442493373   1        0.05                
-407.42650055009915  -2327.104964921697   1        0.05                
3574.940807897684    -2276.5783218161882  1        0.05                
-561.518022415469    -1838.240601153799   1        0.05                
846.9806762903388    -3480.561410204319   1        0.05                
-862.0947449604057   3406.7579944276727   1        0.05                
919.0522941515252    1083.9426140232167   1        0.05                
-2801.848326191663   1361.0965526189048   1        0.05                
-283.79097173852404  1001.0775890684536   1        0.05                
2739.970330472299    -564.0391008659593   1        0.05                
2605.2901441799845   -3066.6451534585267  1        0.05                
2811.1965835040983   -3030.1094857878293  1        0.05                
-2210.9634471811373  3635.805297993621    1        0.05                
-1929.494566915688   2387.80015458125     1        0.05                
97.70869663860843    -3285.6961322205825  1        0.05                
2768.264702476341    -1731.0177200682526  1        0.05                
-2262.7157849887585  -2964.8377931167747  1        0.05                
3523.8017785615607   956.7023365964392    1        0.05                
-1332.6190521850092  -2145.1601031396012  1        0.05                
2157.593982043824    1251.2789811090847   1        0.05                
-2902.0957042842947  -3026.01261934414    1        0.05                
-3739.9008572958137  1216.3832747786564   1        0.05                
-3572.8330457371317  3942.434006944837    1        0.05                
2638.9333926254194   2037.5677928498983   1        0.05                
1647.755303988921    -1039.2281532089316  1        0.05                
-2557.0857484144326  1051.7187800958395   1        0.05                
865.455090000457     -836.2911508746041   1        0.05                
2828.836916831135    1750.764274853319    1        0.05                
-2178.1716649067025  3739.484331996771    1        0.05                
