trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-3.273909            11.525511            1        7.132257            
5.428456             3.007944             1        0.474145            
-1.578649            14.438182            1        0.559836            
-6.245634            11.023052            1        1.500556            
9.167335             0.142408             1        2.248738            
11.843795            -14.248269           1        0.753573            
-1.490715            9.35221              1        0.218973            
13.89427             12.88949             1        0.794689            
6.407536             -8.954596            1        0.24199             
14.023426            -0.404926            1        1.698207            
-13.541028           -3.791893            1        38.315987           
-0.319969            13.535279            1        16.596414           
4.908192             7.404815             1        36.10891            
-3.766218            -6.696024            1        0.40906             
10.8655              -7.695493            1        27.687951           
4.344202             -8.755997            1        37.436058           
-2.577639            4.426816             1        58.338891           
4.783807             3.860473             1        1.148266            
13.715473            -14.427799           1        2.131435            
12.165382            2.472613             1        1.58423             
-8.279021            -5.696044            1        0.613473            
9.495461             14.65434             1        0.600891            
14.469447            11.677357            1        1.609787            
1.244577             -14.696208           1        1.222701            
-7.919439            1.996748             1        15.458383           
-8.668714            14.900209            1        11.401002           
6.050327             14.318982            1        1.67781             
-4.081134            1.587186             1        0.525691            
4.837656             -10.354947           1        56.019908           
-10.615853           5.961764             1        0.363633            
-12.252539           -1.807103            1        38.39014            
2.385452             2.95734              1        0.474769            
-4.347227            -14.4737             1        0.764732            
8.902574             -9.474873            1        1.726164            
7.718509             4.891207             1        1.859697            
4.066089             14.435438            1        1.922687            
2.112824             12.836818            1        0.711552            
0.770633             0.903068             1        15.474557           
4.190907             14.145537            1        1.735968            
-9.459236            11.500019            1        1.893153            
-12.559868           4.632588             1        0.695431            
5.486075             13.468735            1        0.880699            
3.576995             6.441933             1        19.056336           
-2.553207            6.434457             1        0.974482            
-4.957733            6.479328             1        1.459328            
11.274858            14.893384            1        1.822337            
2.77144              -7.70011             1        2.174103            
-12.275973           11.712143            1        1.867426            
3.537199             -0.036624            1        1.872315            
6.022961             -11.46335            1        0.663628            
-4.20569             -10.298663           1        1.667298            
14.897711            3.052366             1        44.616853           
-11.85716            4.859659             1        18.679501           
-12.748061           -7.83457             1        1.706552            
-12.416257           -12.957834           1        2.027863            
-8.10943             -13.577963           1        1.695327            
7.627998             5.758414             1        0.912985            
8.518127             13.915142            1        0.971061            
12.422927            -5.426336            1        1.761186            
-2.431254            10.503406            1        1.767803            
9.030693             3.722018             1        0.722614            
-4.70165             0.692645             1        33.881098           
10.421746            11.22825             1        1.800098            
4.465513             -13.527556           1        0.46601             
-10.01267            1.914443             1        2.204876            
-10.060181           12.035121            1        1.7674              
-14.236729           9.294784             1        2.267981            
10.56607             4.82581              1        37.009773           
-10.648225           -8.852917            1        2.021393            
13.795944            -1.513474            1        1.480479            
2.754711             13.039658            1        0.245817            
-12.723032           -14.034311           1        2.085634            
-12.98492            -13.783405           1        1.342098            
-9.511862            3.001139             1        0.649705            
-0.361318            10.164469            1        1.110963            
5.976611             -1.08001             1        2.140244            
6.429829             14.960013            1        0.61863             
-13.854082           -8.947531            1        38.218933           
-8.608147            8.403599             1        1.41525             
0.550966             -0.34226             1        58.115562           
14.578725            -3.44595             1        0.438148            
11.382363            3.355999             1        2.157483            
8.899503             -10.519505           1        1.314985            
-1.327202            1.158543             1        0.699135            
2.135014             -9.979314            1        1.251129            
-8.650095            -13.416839           1        2.021283            
6.103255             0.297313             1        0.901767            
-10.029551           0.890899             1        0.391544            
8.750572             -11.813745           1        1.198969            
12.559901            -0.707147            1        1.01804             
-1.955754            4.617769             1        10.403951           
4.07915              -4.676939            1        1.74455             
-1.78263             -8.687585            1        47.704893           
9.489629             -6.547163            1        0.933628            
-2.015069            -13.524729           1        1.408226            
-11.682828           5.379406             1        2.108007            
-6.729872            14.704129            1        1.55037             
0.326281             -0.850847            1        1.259936            
2.66999              10.921004            1        2.207289            
-3.854427            -10.192543           1        0.619443            
4.745754             -8.55118             1        0.612674            
1.801973             -4.717081            1        0.289606            
7.189761             -1.339354            1        1.09493             
2.560551             -12.915193           1        54.066242           
4.773481             8.596447             1        2.151736            
-14.331366           5.970127             1        1.947297            
-13.67333            -10.52405            1        1.165096            
10.479527            0.89782              1        0.593291            
-9.646627            7.984038             1        2.198096            
3.811999             9.91505              1        14.198342           
7.350846             -1.068873            1        1.931208            
-13.450518           8.717719             1        2.048952            
-3.178471            -8.315781            1        20.693072           
-4.201301            14.059225            1        26.959265           
-5.002733            -1.673284            1        0.793207            
-6.063728            13.313392            1        0.728437            
-7.742371            -14.320643           1        0.56826             
6.043703             -1.727281            1        2.139089            
14.76594             -10.243013           1        1.911256            
4.78564              11.601175            1        2.070987            
7.464517             -9.0382              1        1.954441            
-3.151003            -3.559659            1        1.247853            
-6.033281            -0.839916            1        0.554328            
-1.207685            -14.99169            1        2.195143            
-1.997827            -7.519772            1        1.229373            
-7.264569            10.178493            1        1.929543            
-12.741475           -8.534736            1        1.752673            
3.959985             7.505563             1        22.782071           
-9.162997            -6.984015            1        1.373423            
2.171548             -13.228274           1        0.312737            
-8.458624            -9.483861            1        2.130279            
-5.555594            2.414924             1        29.640089           
-12.064983           2.855568             1        1.737858            
-11.260488           -8.923994            1        2.237293            
6.174363             5.421812             1        0.66128             
-5.978967            -7.279191            1        0.430463            
7.121915             -7.893638            1        1.53238             
3.245803             -11.296395           1        0.896784            
9.134725             -5.395348            1        1.809805            
2.368591             -0.391811            1        1.026766            
-9.925262            -11.947072           1        0.959196            
-12.274417           -12.55654            1        23.052799           
13.29975             -4.235634            1        2.069242            
0.976856             1.067656             1        33.806168           
