trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
14476.093237068806   17352.249005053785   1        0.05                
17501.101097581108   -26371.555955614793  1        0.05                
259.1327288017865    10163.988754290007   1        0.05                
-21013.626459478764  24715.063237042214   1        0.05                
23935.92444669233    17637.16149905607    1        0.05                
24335.56510071829    -25048.514838391828  1        0.05                
21374.623458339487   -3096.9730989957934  1        0.05                
-14880.073460383723  -8436.748484335161   1        0.05                
20564.923091777317   -9322.597523288581   1        0.05                
-4485.176136696932   -9987.483839224813   1        0.05                
-13980.722914901851  22506.28039513976    1        0.05                
13169.009736900598   -12799.708463008523  1        0.05                
-15708.32127084988   -12353.731439919642  1        0.05                
-9773.961546646231   -20302.680661822822  1        0.05                
-19139.084850106727  -13576.82350747884   1        0.05                
12791.45087665937    -4985.666195667899   1        0.05                
10937.852527222845   18039.024561067665   1        0.05                
727.183837386603     14411.953373817902   1        0.05                
2256.86799874039     28846.414821322385   1        0.05                
-8032.785426952482   -3167.394017532978   1        0.05                
24597.770136281317   -26643.041200923384  1        0.05                
-8313.310584658468   -7864.11509680433    1        0.05                
18790.746285852194   12959.071221357859   1        0.05                
-7909.8272632710305  26044.16775148375    1        0.05                
5258.2647497860735   27809.854287048947   1        0.05                
12194.835142254024   -29712.526032589027  1        0.05                
-14219.5342148168    15282.347428052679   1        0.05                
23077.83466503792    13771.609227094874   1        0.05                
-8637.612856589203   3257.305042753153    1        0.05                
26392.11234946601    -15136.226466917638  1        0.05                
-27308.46537668465   -10523.652104114954  1        0.05                
-9314.162724717453   -24732.732472459957  1        0.05                
18250.969742059435   -16348.337342920555  1        0.05                
9890.1449487896      -31596.11998713588   1        0.05                
-14972.80138290195   -12373.700411216207  1        0.05                
-29918.010753877847  -10641.603500617137  1        0.05                
24668.85286841378    22467.02127289318    1        0.05                
22303.961906830555   -7916.5935110554265  1        0.05                
27871.045195663573   5596.993154549724    1        0.05                
21009.884894500832   3128.052671409111    1        0.05                
17016.97173414942    5278.624187722501    1        0.05                
30588.042572402668   27270.09638549094    1        0.05                
-7346.326898871944   -368.9262190782085   1        0.05                
27344.063327482014   9007.33436741989     1        0.05                
8548.29889799242     21547.52613334949    1        0.05                
30351.703681687854   31210.570395730196   1        0.05                
-21307.388918746045  -22369.244645850053  1        0.05                
-20534.856914912125  -17270.261034391162  1        0.05                
23188.848425685872   -9674.730494695612   1        0.05                
-17648.13598730579   2793.4081025280275   1        0.05                
-12658.895720719129  4188.970869833255    1        0.05                
23532.103017280962   576.0608466962035    1        0.05                
3049.7374352798133   -11715.391404667782  1        0.05                
-17408.444486333276  -23798.2381056375    1        0.05                
-13463.443669592458  22809.56341260975    1        0.05                
-12029.472858945921  -11265.771408042365  1        0.05                
-26314.88777794473   24791.060243900527   1        0.05                
-9898.601348583536   -15357.694425204283  1        0.05                
-8306.167559247462   -21881.495245060876  1        0.05                
28703.61299800737    -26182.334396335275  1        0.05                
-15706.072068193902  4311.690984782858    1        0.05                
-18552.36137777673   26337.3239005128     1        0.05                
2009.4181729660204   12758.54589156443    1        0.05                
-20884.06751886302   29872.19860859283    1        0.05                
-16200.411023210658  -27278.454042454407  1        0.05                
-15208.863809757002  593.1214649965808    1        0.05                
17484.044010527243   -1329.0846628639517  1        0.05                
11880.754243628175   18431.887665457827   1        0.05                
-13137.746448311249  -28415.102954234513  1        0.05                
25684.122266212533   -32000.41310060957   1        0.05                
-24270.236289789667  -20082.76598834762   1        0.05                
5520.131046998023    -9332.6036185109     1        0.05                
-17351.813577891287  -16786.661461401054  1        0.05                
16791.509991383464   -5535.531254934276   1        0.05                
26989.895555511557   14262.082685269554   1        0.05                
29707.736221104537   -3658.3000599650127  1        0.05                
4784.587323978004    -1312.4874302627322  1        0.05                
9965.166724787852    -2489.1923973811668  1        0.05                
20833.818357486398   25065.38792941089    1        0.05                
-14080.331099529029  -24504.080092074943  1        0.05                
8445.062839277       -16465.13134966588   1        0.05                
6001.1464134570815   13265.883789538293   1        0.05                
-25199.368684210658  17539.449116348576   1        0.05                
-19413.583953592413  22546.502609313244   1        0.05                
-27005.83187277356   30744.654897801833   1        0.05                
-1997.3248487170988  15098.112641129019   1        0.05                
12212.076301054723   -16552.195930845704  1        0.05                
-17660.034020896426  25002.916605346534   1        0.05                
4883.402683454847    25197.351991752417   1        0.05                
23041.306713245405   24198.26491252051    1        0.05                
-5537.6923096233495  -22952.077669257356  1        0.05                
18641.294043378843   -3535.290911823065   1        0.05                
22370.268280696455   10420.13307035904    1        0.05                
-3191.369680958001   29303.030986966645   1        0.05                
-25677.46578345625   8222.935164800641    1        0.05                
-21628.99925635281   -22640.133007821983  1        0.05                
19851.1847744333     2383.15963917251     1        0.05                
7181.33782042784     5242.112103712279    1        0.05                
21854.511248097344   -21890.000109500106  1        0.05                
18173.908583159842   -13773.460102771081  1        0.05                
