number_truck 3
number_drone 3
Customers 50
Coordinate X	Coordinate Y	Demand
3668.040269222521	-7965.494258574183	0.16778178865243762
-5074.144895856792	-4638.485879477918	0.5167009867297414
-4963.140562240464	4821.098486730153	0.6373051700520717
-5470.393868755781	-746.9767752734361	12.131351663782663
7856.145760892236	3211.6604302803235	0.1515289851034139
6990.644677400931	-3233.7978046015282	0.6719710863078125
-2821.6777231981546	-5706.872417840785	25.995786378686407
-4805.585587202593	-4409.5652408402975	14.273544708548433
4300.905325717604	4010.476903892413	0.2556848364642699
4038.028473256929	5578.547463256309	0.045025919718873916
2046.8069107355195	-2290.367696194402	0.4496351412010162
7420.200053040253	-6794.211790742038	0.3838960651354146
-7827.066233875801	167.21549806996302	1.0340090206490182
-5684.982339299505	1600.0705958848314	0.89613012936646
-90.68793719905398	-5772.982277994745	0.10174141127032602
5317.061443628196	1181.6265722405954	0.20076893660954273
895.9105055450229	1949.8116214729444	0.3689690396333547
-3997.284319954607	5577.568356044782	0.4511373750353978
-3164.907689601434	-183.32872471751364	0.398201691567063
2931.6809184874487	-6290.598001762053	8.341014874719567
-6507.625547634843	-527.8713286687903	0.676257808350739
-2215.1652516323884	3738.2891120615186	0.4991044810470852
-7243.682642358989	1874.228472236933	0.06451338936391836
-6023.852800328272	-3906.9954562813778	0.5837384945154117
1837.9261883077193	3450.512390813197	0.379767965176322
-7597.700604337474	4152.685423571137	0.2681296803826806
2339.6913302129706	-4518.70654762106	0.8601668486201917
753.0115765460985	828.6149384878418	0.7939370204608677
2975.139279838766	-1484.6496148940523	0.8414736221475252
-5319.77028249415	7663.843578514567	0.36192587669442816
-2031.4682671767105	619.1085305597761	0.9029817057157891
-1077.7242200900196	-4604.614676872355	0.3038598486810846
-4850.921325796824	-5848.270997629872	0.9637091071343679
3793.811178813288	-2009.3078802325274	0.18043820605632002
-7903.795647811133	4007.2786003502315	24.632638865356512
-255.18305320787192	-2850.1516834054737	1.1228057997187701
8023.331096203607	4288.498251130523	12.726816865181313
-1713.254187223581	7331.884685104285	0.7312964476267064
-6570.179779285738	-5451.753080882462	1.5692624891753515
-7925.6576382979965	6810.353095017551	15.541539280641226
6843.0394120759565	-4230.76543783774	0.8989596188301656
4075.789731086918	8022.663995091198	0.925311886128811
5924.8868470306925	3863.8228743264935	0.15979417081784147
-6454.418951257211	1232.0274025504025	0.29998848372327147
4366.249953349266	6872.607749846917	0.9203521976954059
2087.0710700956456	-7653.801044738507	11.529847096360351
-1829.3770539072104	-963.5374295989867	27.073804880168993
-6302.193181146811	5705.769451148111	0.892119921808327
2368.6659660952505	-6686.347946906609	0.3186669310658511
5438.893289018663	7145.103146030271	0.34380077765385375
