trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-10.544338           9.080872             1        0.837428            
-1.719879            -9.790458            1        15.80089            
-10.83163            -7.376836            1        0.443511            
-8.488493            -8.302753            1        1.357122            
-2.34228             9.148882             1        1.21834             
5.208304             -14.340147           1        39.665363           
-10.992207           -12.192561           1        2.146486            
-10.863151           10.312521            1        0.211213            
4.565319             -5.000706            1        0.93277             
-1.523804            -3.292913            1        42.435485           
4.800219             0.490122             1        0.883467            
-14.857315           -1.982577            1        0.556609            
-10.342723           -12.299563           1        1.101917            
7.544186             8.2118               1        1.978316            
-0.41046             -3.129203            1        56.50422            
11.964281            -4.819387            1        0.946598            
1.122088             -1.325121            1        1.998149            
-11.536895           -9.299419            1        18.207089           
-12.077883           -9.589328            1        0.560162            
4.530661             13.909043            1        2.252789            
7.74321              3.736633             1        1.482585            
-1.905139            -14.497484           1        0.30903             
9.12168              -5.72531             1        1.692452            
4.275245             -12.716885           1        1.458987            
6.18838              5.059094             1        46.135997           
5.444303             6.162663             1        0.48624             
8.512785             10.510974            1        0.37373             
1.490585             -9.654747            1        0.824096            
-1.195796            -5.199887            1        0.98189             
8.453316             4.875435             1        14.543952           
7.6057               6.97265              1        0.225613            
-5.554349            9.22332              1        1.456754            
0.350206             -3.48821             1        2.14684             
-7.720673            9.979381             1        0.459198            
2.602022             -1.075797            1        30.284339           
10.81426             -9.974693            1        1.482155            
-12.731832           -11.349001           1        1.591845            
2.090138             7.343526             1        0.479082            
9.354845             -4.798985            1        1.579191            
-10.943792           -14.35644            1        32.478704           
14.018182            -1.250601            1        1.856362            
2.771454             0.616159             1        1.945225            
8.335849             -1.055092            1        0.244786            
5.315499             14.248962            1        1.698053            
-4.444005            -10.882214           1        2.093866            
3.645757             -2.07183             1        6.815072            
-13.173821           -12.413266           1        0.318841            
-5.254297            -3.464019            1        0.965051            
-4.12437             -1.45523             1        12.655651           
11.552775            13.64119             1        0.636251            
11.658167            -13.457272           1        0.754374            
-9.880137            -0.624722            1        0.622875            
-1.950191            3.620272             1        0.986549            
0.851112             -0.539125            1        0.27516             
9.202226             9.666382             1        0.845711            
3.193984             -7.967556            1        1.93049             
10.520878            14.244225            1        1.630674            
-10.031885           -9.50626             1        36.916947           
4.83864              3.751021             1        1.523158            
-1.291142            9.279201             1        0.905045            
-3.793937            10.178669            1        0.309175            
-1.958476            4.829321             1        57.751293           
3.689343             7.959903             1        1.375121            
-10.709349           -11.67103            1        0.542541            
-0.334793            -4.69588             1        1.231156            
13.899543            13.821723            1        0.685107            
-3.401251            11.777723            1        1.141367            
-4.844798            -0.394169            1        0.225029            
3.363178             -0.007899            1        0.216027            
12.870538            -14.811585           1        0.426974            
10.450211            -12.203783           1        1.177902            
-8.407912            0.191801             1        1.891447            
-6.349057            6.223713             1        0.46657             
8.516408             -8.22371             1        2.420985            
7.282785             -2.438029            1        0.993861            
14.958222            1.284699             1        0.589651            
4.977051             -8.688163            1        1.140181            
3.774012             -7.614751            1        1.484651            
-7.242759            6.277235             1        2.216274            
-5.84945             7.101732             1        1.179752            
-6.856049            -2.930771            1        0.598916            
4.05995              -3.940873            1        1.662894            
