number_truck 1
number_drone 1
Customers 12
Coordinate X	Coordinate Y	Demand
3568.5651536397745	3276.764780612532	0.14206613719153952
3689.242504240958	2281.9374124191577	11.600872619146479
6187.2574416228845	193.83420037978595	20.352037144472646
-2663.361039298311	4788.171601424347	1.119846910480542
-3043.2766295707715	-1931.2199976625066	0.24006722318721227
417.1158480810174	-4172.839857743874	0.11499870920513398
-3764.2595456496424	-7056.583439547914	11.7397990138131
4497.506772910422	2152.190736011403	0.3905488614215909
-5353.775398428767	7708.456245827172	0.23061425722153267
-7852.36726706787	3863.5921884073296	0.8602948411368635
-1626.802917883569	3362.9821327580903	0.783460902410801
5196.253746359196	-2813.2753502376745	0.6704244256234174
