number_truck 3
number_drone 3
Customers 50
Coordinate X	Coordinate Y	Demand
3659.390217465699	-7687.619580367542	0.9544012964863762
-1513.258941139895	-4036.710014037842	0.21068871721100046
1604.1637267004264	4418.727627088742	0.9907954592899325
-7325.4432192130025	-2364.7987285463428	0.23410787978962447
-2887.6125514456253	6263.018528819027	0.3564418694941377
-5476.088431103651	-4714.879743119154	0.37702130410033335
6192.628288696619	7470.309336710921	0.8030020157109681
5799.361668385197	7356.431024898679	0.24534390916151022
662.5158539290147	5731.466453592885	0.5000221693182143
-5392.475639707598	-4366.561670225309	0.214525846500148
-1771.2025457403527	1000.0801358719327	0.6265738883517639
-4668.308279747603	6146.7917116466515	0.11299070370849153
-3352.1511709453575	-407.3105134844761	1.1264780271224875
-379.60139237455274	-5258.024620989662	0.7500057350465849
974.2856165555019	2220.1666679522714	1.6295089798798232
2103.073207724925	-6820.21645845151	0.14193256275580204
-5406.33319096374	6188.248931814882	0.7338852221266726
5260.235799866303	4282.442302192132	0.38788189835854986
-1560.1562738449888	7748.353525246351	0.4740857322481556
1113.2672393634632	359.7931142236598	17.011444461451124
-3327.354850751781	-5396.828375281163	0.9269705772717249
-297.6762624321938	838.3038284249161	0.38633182469069144
-6083.053006800134	3061.8767168016816	0.15383386917724845
1316.9111546188149	-175.17706439445817	1.0780761971581585
6478.921595125315	-3504.8608596633403	0.7428168780067964
6587.795269096368	1162.3412309372627	0.45097042419750516
3192.8134377346864	1686.286645948268	0.4235011031937344
1638.266874786594	4129.971589317196	0.36690899461055687
-7397.662294427537	-5812.301029713193	22.01569336769198
4356.73541093258	-3823.0799289260544	0.8887820136597662
6588.946693420618	-6581.118802955843	0.9462736973033841
4381.566978552429	-2989.844430010507	1.0299107694170995
-7923.039175222548	-4590.802452834177	0.8075315221785968
3560.644885687358	-6835.352973730448	0.5494940742316154
-3382.8905803954094	2754.2133679284843	0.912431843094708
-2476.7334642256365	-7550.019187831734	24.318458222267903
7695.780727073353	-3050.4681205813004	0.13518621859129143
519.7537228596148	-2831.2740060570272	0.19322240201187343
552.2214463908167	-8029.435304995585	0.16672012609106432
-5600.105415661445	4799.858039456947	12.596799216336061
-3080.5129499856225	6215.426631205562	0.7736425008825997
-7600.712319845745	4023.3097542524383	0.5115776091955377
5501.886609585185	3165.695622133073	0.8008264635987274
-6002.389114368545	2358.6639722826512	19.725000468759273
-7387.180997602155	-16.27306505435769	24.248342350064174
-2622.2133539755728	-3032.8522087630863	1.0391233728995046
3233.445997314294	112.96142234700321	0.7061203176878132
-1362.6381565353836	-2689.7483682745938	1.1074606032946992
-6493.002460827913	5426.816648857582	0.9741283441688451
7487.176822015569	3167.429672818003	0.5221758824899033
