number_truck 1
number_drone 1
Customers 10
Coordinate X	Coordinate Y	Demand
7474.480407312787	11809.815672303996	0.678705709083311
-2748.8636283218516	13281.413434761582	0.6968392780606185
13744.05265056827	16080.129768481507	0.07734275476347206
-13446.798609816706	-7795.603257421746	0.7708801198858451
-5508.373082706283	-10211.610634541377	21.574849513260908
-11858.584266469688	-14957.085072541744	0.763609242581933
11061.749802149392	3058.9480507325407	0.9823189580752166
13830.474654672964	-3954.2692946421867	8.545426573965736
2442.4450777767856	12671.92197181863	0.5689461060422407
-1969.8796441571928	9344.841062218547	0.9569866913424873
