trucks_count 10
drones_count 4
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
1821.7704226050687   3116.4997441849623   1        0.05                
-174.71795952938032  1215.509244081722    1        0.05                
-1224.5923887157353  1840.5284934312015   1        0.05                
1342.4032156163782   1357.95057370966     1        0.05                
-563.3196819811606   1905.2424966648787   1        0.05                
3268.642172258048    1649.3725308930193   1        0.05                
-3392.8638975648614  -1620.2829503360274  1        0.05                
1891.9537143475097   -1629.6921410560171  1        0.05                
2360.5398917514303   -3603.4020154806717  1        0.05                
-3294.1746378028015  -3252.9389592677107  1        0.05                
-362.09435447748814  834.0527336255877    1        0.05                
-1345.2401618049955  1524.8191232437503   1        0.05                
1084.8160583967217   3293.053784404951    1        0.05                
1991.2367676983915   3154.4580079172024   1        0.05                
2804.4921830911712   1731.5572650430956   1        0.05                
2128.736331639989    -16.197594380555476  1        0.05                
907.5956052001497    1614.895954234263    1        0.05                
-953.8745209451694   2295.1448794224557   1        0.05                
-650.1742884773757   -2266.286887668271   1        0.05                
230.87165431272578   -1770.6160873282283  1        0.05                
3933.814024043713    2226.197566002647    1        0.05                
-1073.3758923086834  443.0662456521008    1        0.05                
-636.5005997365317   1278.502307044698    1        0.05                
2023.027684120575    -3372.346761519121   1        0.05                
-3235.2349471886264  -1422.609545230499   1        0.05                
-1137.250781312988   -818.8635564169273   1        0.05                
-303.79875100738894  -174.53029649177944  1        0.05                
-2392.738386413421   -2955.47803448025    1        0.05                
-3819.4254167482463  3855.7786849751656   1        0.05                
319.5653054453738    969.9492111928668    1        0.05                
-2214.6516573199315  3520.407626052295    1        0.05                
-851.5683418774895   -2696.9560920375384  1        0.05                
3951.3150384102664   1539.5151130065349   1        0.05                
-2456.7693122126216  -2477.090626025147   1        0.05                
-2911.756235509929   228.4640021829296    1        0.05                
-1933.6761216367086  2645.7183763002004   1        0.05                
3547.644955896854    -1547.0404528070278  1        0.05                
-3057.6735274299667  1338.1874628322516   1        0.05                
99.39562695385582    -1013.128716177251   1        0.05                
3355.061735286645    1898.09628340686     1        0.05                
2774.3274819520284   -727.7791566107874   1        0.05                
-1092.65268217729    3710.0561242487984   1        0.05                
1022.0788808922542   -3080.4598265467453  1        0.05                
-3927.960482780043   870.9674733303199    1        0.05                
-2397.524729596769   3064.879998461215    1        0.05                
2418.755139503287    37.21042108185849    1        0.05                
-1789.0605175810979  2384.3937786090446   1        0.05                
-2858.983898477058   -3676.308149222918   1        0.05                
-1981.8854677695515  1747.0968196425806   1        0.05                
-3766.6446587950504  -2062.4912734224895  1        0.05                
-1777.87854240129    -2323.994387970087   1        0.05                
3044.412708062983    -880.6073074336376   1        0.05                
-790.3658289380572   574.8983112267584    1        0.05                
-3000.6046130445616  -3900.9424909919353  1        0.05                
-599.1645141513368   -1805.4205409694325  1        0.05                
2642.893145664773    -2058.7082786154883  1        0.05                
-1321.8849714769774  319.25051722433665   1        0.05                
1529.505537250534    2264.758628019115    1        0.05                
-736.6684199514015   2889.911651662571    1        0.05                
-1321.6143477568     -3658.932199625433   1        0.05                
