number_truck 1
number_drone 1
Customers 12
Coordinate X	Coordinate Y	Demand
3570.0065891222307	548.219000911424	0.38895620513786744
-2268.705034973351	7546.107901670522	0.45050175757528405
5092.70668683101	260.8961302251949	0.4856019109629052
-5036.419360983599	-2988.8916062054586	0.2058034434586905
4111.8164624539295	5606.920319247707	0.9619017311903458
5177.138112768564	6802.9403854056145	0.35315367290638056
-2584.4105476321047	4158.386347963583	22.280416755895477
-2634.4511429892673	191.19123848306631	1.0002332243083545
5981.5559803607075	7421.624574273642	0.7568813768613513
-6280.616541605391	5521.11061713128	0.4540515087415721
7056.231871623902	-2549.892346046066	25.83973548545965
-835.6949447796089	394.35755923777566	0.7155753135620317
