trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-4.897174            -0.373459            1        0.29255             
-3.423787            2.815414             1        1.56758             
2.612481             3.460472             1        1.66233             
-2.707188            0.830286             1        1.353278            
-0.706732            -2.488469            1        1.811425            
-1.57299             -0.803471            1        0.560798            
-1.793719            -2.759536            1        50.260419           
-2.797555            0.820533             1        0.897533            
-0.269134            2.080513             1        0.777757            
-2.097216            0.638267             1        0.275027            
-1.307661            -3.076111            1        2.250385            
-2.626962            -2.682241            1        1.493699            
4.63667              -4.849333            1        1.511769            
4.791751             1.726608             1        0.88222             
4.228168             0.890268             1        1.452678            
1.964419             3.104659             1        1.314239            
-2.469252            -1.991224            1        2.107011            
4.646321             4.477071             1        1.657569            
4.754846             -1.862552            1        1.990625            
1.206245             -2.143062            1        1.568068            
-1.71358             -0.019532            1        14.460315           
-3.188499            0.45514              1        1.122413            
-4.510204            -1.213158            1        7.074499            
-1.386762            0.494624             1        1.948017            
0.042134             2.862578             1        0.309225            
0.741243             1.113681             1        2.212131            
2.914932             -2.987297            1        1.747251            
-1.2118              0.801931             1        0.308586            
3.717982             -2.048191            1        0.299837            
-3.642608            0.459636             1        1.856484            
0.854052             3.810947             1        1.261664            
-4.237159            0.137198             1        48.31497            
1.373449             -4.760447            1        2.053259            
1.981149             -1.133941            1        0.252255            
3.252837             -0.164501            1        0.471527            
3.161932             -1.364474            1        1.809712            
1.724881             0.023628             1        2.205753            
0.980743             -1.00922             1        1.136232            
2.05293              -3.94599             1        1.524851            
-4.550498            1.759287             1        1.78341             
-4.479211            4.281008             1        1.083466            
-0.413188            -4.732514            1        54.74014            
-4.50417             4.936045             1        2.063516            
-3.643958            4.880256             1        1.933473            
3.983293             4.327009             1        0.664373            
-0.835572            0.086729             1        0.536487            
-1.491615            -4.705433            1        6.62098             
4.93392              0.753653             1        0.798611            
3.367674             -0.963639            1        0.608518            
3.389973             -0.752386            1        0.876142            
1.115786             -1.250506            1        0.418788            
-1.783074            -1.496652            1        1.931135            
-1.026259            2.601133             1        0.612008            
1.217869             -2.322602            1        0.450039            
0.93058              0.425413             1        2.099764            
-1.639351            -2.999459            1        0.702804            
-1.576675            -0.336404            1        32.714777           
-0.352663            3.055975             1        1.262375            
-0.003195            3.528057             1        3.017099            
-2.587079            4.532038             1        1.766478            
-4.648331            -2.512898            1        1.149824            
-4.328319            3.415487             1        0.815447            
-0.494729            -3.930455            1        7.338353            
0.091188             1.404316             1        0.474406            
0.759823             -0.131525            1        2.207219            
-1.804973            -0.558954            1        31.890168           
-4.397066            -3.283851            1        0.918618            
1.528215             -2.337451            1        1.841646            
2.968697             2.034714             1        0.287068            
-0.650897            -0.050862            1        57.755439           
-4.574413            1.357196             1        0.831608            
2.609576             2.57875              1        2.220997            
0.386876             -0.708135            1        1.371596            
-2.860998            0.12221              1        6.709792            
-2.204908            1.387096             1        8.592446            
-3.076446            1.939059             1        1.923885            
0.24353              -0.345285            1        1.768787            
0.460311             -2.675694            1        27.878887           
2.006807             2.960837             1        0.441705            
1.603914             0.516228             1        36.36509            
4.651439             2.446439             1        0.434513            
2.72723              -4.352329            1        0.209998            
-0.501137            -2.46506             1        0.406882            
-4.635141            3.833522             1        20.550924           
-0.809652            -2.312648            1        1.964121            
2.272045             0.835131             1        0.908546            
-2.002825            2.70767              1        1.973018            
-4.817842            -3.358128            1        0.402546            
3.101299             -4.024773            1        0.534583            
4.574902             1.801045             1        1.234081            
1.753841             3.876628             1        0.530128            
-4.851979            -1.355377            1        2.147228            
0.639766             -1.812048            1        52.495572           
3.808852             -1.201368            1        20.36767            
-3.625523            -2.298099            1        52.748677           
-2.805939            4.433112             1        1.185913            
-4.948077            3.855868             1        1.572027            
4.365325             -4.519505            1        1.71862             
-1.362873            -2.744521            1        1.923183            
3.697857             0.31102              1        1.258446            
2.855934             4.432786             1        0.633352            
4.221418             -1.056491            1        0.462639            
-1.362799            1.533853             1        0.966334            
-2.92408             -2.421995            1        0.713318            
-2.130982            -0.679627            1        0.526079            
3.969368             3.734458             1        0.412113            
0.060533             -2.422644            1        1.681945            
3.177561             4.718864             1        0.444344            
0.692735             1.496077             1        1.80344             
-4.291792            -0.858021            1        22.416594           
0.675465             4.453678             1        1.167577            
0.050094             -1.891959            1        1.242582            
-1.585853            2.813657             1        1.804223            
0.631803             -2.210218            1        2.107796            
1.294002             -0.989382            1        0.472199            
4.077361             -4.69705             1        1.954774            
-3.973314            1.560277             1        0.31627             
4.705067             -0.231488            1        0.559482            
-0.189947            -3.194383            1        1.19669             
1.6426               4.654187             1        0.475415            
3.790339             -1.531009            1        3.030827            
3.371801             -4.37787             1        1.569106            
1.987746             2.485462             1        25.712442           
-3.93937             -3.206146            1        0.972687            
1.82243              2.866042             1        1.418819            
-1.76706             -3.510238            1        1.92972             
-4.256195            2.097075             1        1.55403             
-3.928944            -3.916168            1        1.619342            
3.929571             -0.399212            1        1.377395            
-2.324526            0.270844             1        0.674171            
1.738479             2.467068             1        0.326137            
3.553557             0.995752             1        2.12491             
-0.238403            -1.731517            1        1.517884            
1.443195             -4.525508            1        0.509435            
-4.180067            0.949617             1        48.240183           
1.170693             -0.443538            1        51.790797           
-3.405534            -2.319385            1        0.511771            
1.554116             1.625942             1        1.170499            
3.083544             2.796584             1        1.435013            
1.759035             0.620062             1        34.930772           
0.21565              -3.9591              1        0.585828            
-0.649877            -3.345032            1        1.106153            
0.878748             0.693277             1        19.914998           
3.819133             3.190315             1        1.062227            
3.409071             2.389448             1        1.06935             
1.665172             4.506552             1        0.94202             
-2.137246            2.574302             1        1.685326            
-1.216647            0.112729             1        1.582778            
-0.286779            -0.189598            1        1.399011            
4.177296             0.429901             1        1.986394            
2.705334             -2.505204            1        2.239472            
3.903542             2.416094             1        2.236505            
4.236056             -3.113618            1        40.321112           
-3.08485             -2.097428            1        1.742091            
1.852744             -4.405363            1        0.928902            
-0.366268            -0.693737            1        1.504345            
-1.378041            3.602264             1        0.224975            
-1.414784            3.446286             1        0.289879            
-2.559006            -1.743663            1        0.263378            
2.118818             -1.140972            1        1.238291            
1.743069             2.132156             1        1.934454            
3.352538             -3.644985            1        2.211138            
-1.894918            1.37885              1        44.485408           
-2.837911            2.076774             1        9.608158            
3.353142             -3.531096            1        1.678492            
0.661887             -2.512896            1        0.700441            
-4.896765            -3.865967            1        54.977372           
3.092386             -0.456869            1        2.003443            
-2.769723            1.719582             1        35.889659           
1.7213               -2.216677            1        2.256668            
4.567909             0.885983             1        2.205311            
2.092606             -2.523912            1        1.393482            
-1.26837             0.654747             1        1.194304            
-3.545848            0.213674             1        0.230404            
-3.352959            3.485215             1        1.461324            
2.315302             -0.782147            1        0.627949            
2.87639              0.336985             1        0.210972            
-1.80824             3.714855             1        0.49876             
-0.447345            -2.273392            1        1.305055            
-1.050954            0.463075             1        1.759331            
-2.096138            4.757302             1        24.912392           
2.490428             -1.108974            1        51.490782           
-3.910303            -1.307132            1        1.79383             
-1.702863            -2.808832            1        1.585278            
-4.579693            -3.810098            1        1.641968            
-2.85796             4.098425             1        57.960005           
-4.78738             3.313872             1        10.513961           
1.7287               4.604458             1        1.686874            
2.1605               2.582621             1        1.530672            
4.129941             -4.013889            1        0.374524            
2.81715              -0.334093            1        0.889085            
-2.964513            -1.854119            1        1.766952            
-1.153813            4.622398             1        1.370157            
-0.665743            4.928913             1        1.706177            
2.21097              -3.97636             1        0.771491            
3.254657             -2.305491            1        1.210251            
-0.86289             -3.19163             1        0.704781            
1.116655             -1.026581            1        8.962384            
1.195977             -2.665101            1        0.544555            
1.735605             -3.972418            1        28.954846           
-4.366465            -3.069987            1        25.729708           
-0.265516            -0.477338            1        0.535202            
2.032942             -2.424703            1        0.915394            
2.74216              3.811538             1        55.508366           
-2.324252            -3.402498            1        57.71501            
0.763389             2.157682             1        1.662644            
-3.768848            -2.983082            1        1.196514            
3.309348             -4.446127            1        1.449335            
-3.082606            -0.020215            1        43.294137           
0.922465             3.562671             1        17.075974           
3.922506             4.823276             1        1.379541            
3.483775             -4.697706            1        0.498923            
-2.885485            -2.199468            1        56.13865            
4.804788             0.388618             1        0.405873            
