trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-13.465594           -1.2267              1        0.714621            
-6.57731             13.847084            1        1.376048            
15.32132             3.490355             1        16.37846            
6.055541             -16.817727           1        0.761379            
-10.824436           -16.366874           1        15.950585           
5.829624             -13.791223           1        1.065122            
15.331394            -7.841206            1        1.227641            
5.138412             18.589339            1        2.165354            
-0.622433            1.76293              1        1.060585            
-18.569468           -14.631682           1        0.444108            
15.053659            14.398611            1        7.669489            
4.809064             13.141563            1        0.458373            
-9.63124             11.203182            1        0.868721            
-13.793687           -1.369562            1        1.441123            
-15.449838           0.962023             1        0.507039            
-16.41053            16.244078            1        0.568238            
3.938918             0.783709             1        0.631615            
12.07886             9.773291             1        1.275732            
-13.041799           -0.116294            1        1.06657             
6.578047             -3.635681            1        1.338279            
17.785292            -15.732466           1        1.787568            
4.451811             -15.644796           1        0.868539            
-1.819535            -10.732486           1        8.36473             
1.167753             -15.937082           1        2.009751            
18.139418            -13.078177           1        0.302828            
14.467472            0.858402             1        1.342602            
-15.195145           18.699933            1        0.940186            
-13.135675           6.162743             1        2.092676            
-15.060642           10.44565             1        0.692634            
19.443327            15.453917            1        27.585635           
4.800885             -3.100116            1        1.04768             
2.265745             -15.235293           1        1.261149            
4.875572             7.777549             1        1.016699            
3.046804             -9.270353            1        1.423974            
4.791165             -12.497762           1        17.769829           
-13.097611           -4.057355            1        1.702066            
-8.161813            -6.677898            1        2.078418            
-13.910155           19.201311            1        1.298179            
17.018735            19.872464            1        1.704228            
15.091001            -7.322712            1        0.713148            
-4.563746            7.886836             1        0.203957            
-7.274941            17.629591            1        25.46929            
4.281534             10.022489            1        0.980958            
-3.444836            -18.938773           1        0.889945            
13.54359             -16.934688           1        1.391527            
-0.097615            -2.930216            1        0.868248            
5.446927             -15.411061           1        0.555654            
-14.740986           -0.76459             1        34.100361           
7.654904             1.983133             1        2.020391            
14.215461            -14.2592             1        55.30084            
-17.802549           -19.977701           1        1.149405            
7.505517             -6.60838             1        0.925864            
-19.069799           -6.915938            1        1.681472            
3.778032             17.699453            1        1.813851            
1.240862             -1.529674            1        1.989413            
2.336238             9.51047              1        1.95257             
3.973687             0.083842             1        34.666992           
-10.535238           13.320751            1        1.692131            
-18.960679           7.976548             1        1.130497            
16.726679            -9.037217            1        5.468537            
-18.547322           -10.851734           1        0.708907            
1.47104              -11.811137           1        1.123008            
15.724802            -12.559619           1        47.459199           
5.551067             10.506834            1        42.335671           
-17.494696           0.848508             1        0.692457            
14.801733            -17.380764           1        0.749679            
17.240646            0.391047             1        2.186638            
-6.314134            -18.825981           1        1.234447            
13.130392            9.059623             1        39.401791           
-5.737085            -12.296606           1        0.99719             
-9.835318            4.504706             1        1.644159            
18.587778            -10.319064           1        2.24853             
5.683843             1.411371             1        1.622966            
-6.204717            -7.279647            1        1.842569            
-19.569025           -18.191219           1        0.247902            
-15.216289           0.530747             1        0.939643            
16.455345            -4.334211            1        6.711855            
-14.974946           3.975615             1        1.605995            
-13.874935           3.785738             1        0.645639            
-17.280588           -5.331252            1        1.856541            
10.717165            -10.338661           1        0.477788            
-19.875903           9.654518             1        0.5944              
-5.87631             -14.291298           1        2.216394            
-9.717417            -19.829841           1        0.976491            
-1.826766            3.078342             1        1.858727            
-0.904394            -19.413805           1        1.369672            
-1.708345            17.8752              1        0.815676            
4.128978             -12.678914           1        2.01322             
-9.449573            -10.478895           1        1.634036            
-3.970985            -8.925865            1        1.362751            
2.736753             -6.592558            1        1.142376            
-9.920753            12.748189            1        1.428035            
-2.194173            18.012771            1        17.22273            
-18.387137           8.474061             1        0.752987            
-7.877814            -14.620818           1        0.500125            
-16.447145           8.559776             1        0.793098            
-0.256193            19.805435            1        2.194102            
0.848637             -16.154417           1        0.883417            
15.921377            13.096992            1        0.445478            
-18.498927           -4.075352            1        1.658776            
-0.64292             -15.910991           1        2.228409            
5.100758             -7.031743            1        2.0951              
12.169662            10.514415            1        1.512278            
3.282075             10.765981            1        0.40587             
17.691211            -4.192229            1        20.959168           
6.364655             7.139522             1        1.021838            
-8.443973            -6.020599            1        0.38317             
0.217467             14.814894            1        0.328017            
19.60951             -6.842538            1        18.161955           
5.709445             12.270203            1        0.273674            
-1.471489            19.00907             1        1.864644            
14.183495            -19.610297           1        19.963383           
13.354581            -4.619956            1        2.004026            
16.985141            -15.304968           1        1.94045             
17.167695            -2.04925             1        0.494693            
19.365106            -2.272202            1        2.173142            
11.416109            -14.682619           1        0.850876            
-4.32747             -6.046101            1        0.67864             
1.435205             5.600336             1        33.174366           
16.970523            -7.248865            1        0.894237            
2.09516              4.256917             1        6.152631            
12.414617            14.755312            1        2.01594             
14.059154            -16.353472           1        1.706178            
2.267598             12.303882            1        46.026875           
-5.681953            19.744865            1        17.500124           
8.862528             -3.897201            1        0.701226            
-15.94159            -1.398891            1        1.495529            
8.733198             -12.991521           1        1.237408            
-1.28151             6.479461             1        0.276728            
19.353839            -8.930312            1        0.957028            
6.087488             16.873784            1        0.570842            
19.737901            -15.774647           1        1.68082             
3.840923             -6.5649              1        0.547782            
-16.450862           -11.367866           1        0.574773            
-8.59247             15.322091            1        1.735979            
11.657332            0.678689             1        51.621596           
-3.024222            -1.032802            1        1.374883            
-1.380015            15.844678            1        15.88343            
12.262104            6.645923             1        2.220703            
-13.380413           -8.016919            1        1.825129            
14.161768            2.237157             1        0.703072            
-12.253871           14.905604            1        2.016972            
-7.697007            2.468194             1        0.332585            
2.347493             7.358075             1        1.342161            
-19.313369           -2.259602            1        1.201238            
3.233422             -13.731716           1        0.62753             
7.768964             -9.232807            1        1.635553            
-4.335861            -6.872042            1        1.000781            
-3.058097            -14.963855           1        0.509724            
11.503406            0.865169             1        19.932364           
10.362679            0.768858             1        0.625999            
-14.97375            -7.643397            1        51.679229           
-5.78322             -9.277189            1        1.907924            
8.007546             3.055214             1        1.862146            
-1.303704            12.715462            1        0.891507            
15.578529            -2.17925             1        39.79521            
13.613751            11.928138            1        0.343378            
14.902186            -2.910605            1        0.278027            
-9.41256             -5.126898            1        2.20065             
1.808843             7.820948             1        0.756068            
12.442237            3.265001             1        0.217787            
-8.487677            -13.523832           1        38.933321           
5.566929             2.787211             1        1.225147            
-11.35315            -8.716456            1        0.632353            
-5.751872            -2.736543            1        0.328053            
12.788363            17.826223            1        0.864975            
-6.448812            18.653854            1        1.323494            
-8.646274            16.742499            1        1.129602            
-4.537434            17.449886            1        0.654497            
12.49028             -7.195941            1        30.634453           
-5.096061            -13.812479           1        1.277935            
12.020192            16.687058            1        2.06395             
-9.117891            17.093567            1        33.36883            
-15.996076           -19.644542           1        42.158341           
-1.855701            -17.35353            1        1.993095            
6.219798             0.715027             1        1.45447             
2.811962             -9.190852            1        0.780396            
9.246272             2.407258             1        23.979879           
-13.184245           14.89081             1        0.478192            
13.739243            2.712719             1        0.41865             
16.728289            18.665835            1        1.328719            
6.347543             12.021445            1        0.212506            
8.220007             -2.319534            1        11.900352           
-13.901168           3.428787             1        0.633435            
-4.469751            1.141468             1        1.624115            
-3.842953            8.191708             1        2.227911            
-12.519656           14.225796            1        23.075671           
-19.483134           -15.210064           1        1.939779            
-2.264991            18.697031            1        0.329734            
2.595609             16.871116            1        1.716571            
-0.268754            10.584739            1        1.488633            
-14.143257           6.578878             1        20.796094           
-17.4086             12.564854            1        1.975921            
6.801522             -1.204472            1        9.482494            
-0.996945            18.800999            1        2.132689            
-9.245201            6.33296              1        1.2766              
1.991618             -0.874688            1        0.837402            
11.950189            -19.087029           1        1.882458            
1.085063             1.133643             1        46.106427           
-12.313091           4.308614             1        2.213069            
-16.323922           -19.513599           1        0.943058            
14.786768            -13.512402           1        1.370817            
14.244733            -9.490568            1        2.078986            
13.719072            -17.37391            1        39.441699           
7.962384             -16.202295           1        0.412178            
8.299112             -9.959799            1        2.020732            
10.453327            -3.765157            1        2.053844            
-7.144457            7.041913             1        43.595801           
3.744459             13.33165             1        0.569243            
-10.310037           -3.020932            1        1.081054            
0.496089             -2.249476            1        1.652272            
-14.259982           3.038993             1        0.827694            
-15.453557           7.441793             1        1.38246             
1.668969             9.547963             1        1.941836            
-5.982128            -19.025336           1        1.708694            
2.801982             -11.796428           1        0.969785            
10.732953            4.585735             1        0.697104            
17.439306            1.533888             1        0.413003            
-0.807651            -6.474507            1        1.523749            
13.386372            -15.323425           1        1.397389            
1.189295             -19.430886           1        1.372115            
19.014968            17.521971            1        1.941938            
4.794335             14.287515            1        0.278922            
9.945856             -2.238114            1        22.977009           
-15.793671           -9.166696            1        0.507693            
11.194558            -17.870188           1        0.382037            
5.438828             3.632298             1        1.216726            
5.804041             -17.181504           1        1.47304             
-0.688967            9.853062             1        42.349613           
-12.867986           -15.700553           1        2.155605            
-14.134289           -6.283219            1        0.492335            
-5.066746            -13.24639            1        0.904736            
-5.087952            -4.850753            1        1.460127            
10.642324            5.716877             1        1.094315            
18.097769            -3.088814            1        1.985917            
-13.637194           -6.304724            1        15.313157           
7.405026             3.486049             1        1.135558            
1.082189             17.16989             1        0.581038            
-16.733713           -9.635466            1        1.825102            
-5.322782            -17.525872           1        48.601412           
-2.701262            -0.095071            1        1.859621            
-4.60867             1.017138             1        0.584582            
15.388582            -4.084259            1        2.196547            
15.558634            19.676584            1        19.307062           
-10.913791           4.217001             1        1.661009            
17.995182            2.259035             1        0.904797            
16.229614            1.669982             1        1.990726            
-13.297997           -1.78373             1        1.159717            
-9.791056            -4.120858            1        1.661431            
6.886238             5.603813             1        0.643487            
8.416112             8.618019             1        43.791401           
-2.224705            4.16482              1        1.876061            
-12.769136           18.236999            1        1.043202            
-6.274885            7.793417             1        0.278328            
-18.601672           -3.369985            1        40.011376           
14.35307             -7.679001            1        8.991131            
