trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
7353.380162337988    15700.061646817656   1        0.05                
14916.738778473318   -10480.523969456679  1        0.05                
9125.910777257983    10446.938692743133   1        0.05                
-7230.6890365971185  1741.689876378246    1        0.05                
5013.008146460191    320.6046634832402    1        0.05                
6727.955092190331    -3505.431732167807   1        0.05                
8514.833009434842    -5581.308344784979   1        0.05                
1365.734794039931    -164.3230131585588   1        0.05                
15878.590074633077   4578.975188004575    1        0.05                
-5249.735307177787   -1139.4868065241394  1        0.05                
11729.632734422781   -11161.63105652147   1        0.05                
6830.617251276918    -7283.629627020066   1        0.05                
7582.836926766812    1483.4834988694963   1        0.05                
10206.073427551084   -15270.46789486065   1        0.05                
-2311.3229819072226  4654.538031737168    1        0.05                
-15124.701120557756  -13819.860794134589  1        0.05                
14396.30792448688    -4577.25137773799    1        0.05                
5677.19112044896     13745.388340174177   1        0.05                
-9539.318210715763   15956.778530257938   1        0.05                
9500.188715602171    6304.821764504465    1        0.05                
12811.007031343497   8682.17095626647     1        0.05                
-8265.30848166517    13276.549271016936   1        0.05                
15378.174484922916   1373.1609349650632   1        0.05                
5457.56648944928     -15277.6272167159    1        0.05                
-5606.137957399064   -11375.028237799836  1        0.05                
-11379.592475921947  14286.059232410027   1        0.05                
2973.1384453825094   10739.400997239916   1        0.05                
-264.4879230094833   -4945.483424683024   1        0.05                
-5490.918291789859   5686.003120229482    1        0.05                
2194.2480481582415   6114.7341719103715   1        0.05                
10883.03306483123    15638.671248530101   1        0.05                
-13074.030837464936  -12438.7703270891    1        0.05                
-3557.6059935008125  -14211.478125609752  1        0.05                
8053.954464257738    5633.474426530786    1        0.05                
7337.398569546289    10520.687665543965   1        0.05                
3932.735195240477    3699.432121662268    1        0.05                
-15485.037548952972  -8931.870274694611   1        0.05                
-7892.52419461356    2803.2872321519      1        0.05                
4801.637510454724    -5748.142193159373   1        0.05                
11684.380757751604   -14545.103219222998  1        0.05                
1346.3830686543743   2832.8845066172244   1        0.05                
-682.21595634014     -8142.76400776079    1        0.05                
12695.77464857309    9123.899773419127    1        0.05                
-13812.897096671057  210.78214525700255   1        0.05                
52.5618086013756     -4663.821911262225   1        0.05                
13592.710988333723   7637.299758951456    1        0.05                
-13784.399730636733  -4080.072563089956   1        0.05                
9703.303108862825    -3984.225458858374   1        0.05                
-9726.131213963174   -5412.224126100208   1        0.05                
6781.219512043511    -9941.246281894228   1        0.05                
12657.19045112499    -3879.7968655786585  1        0.05                
-8092.303681347132   4575.651924131863    1        0.05                
11324.976313999065   9549.2296332155      1        0.05                
11935.50406923155    7784.264203120334    1        0.05                
11041.807404959663   9231.354712503973    1        0.05                
2718.352757625055    3391.6623270971686   1        0.05                
12933.372810327017   12741.057210863764   1        0.05                
11624.716909606661   -11842.496726048174  1        0.05                
-8887.81939426352    4134.464833978631    1        0.05                
9797.664120624364    314.72582944782584   1        0.05                
13714.759054340831   -13644.914501749648  1        0.05                
11448.530778101684   -532.7207361276227   1        0.05                
-13436.832964611633  3985.0227153994256   1        0.05                
2420.6444496278223   2554.042062596715    1        0.05                
6303.124155378209    -14408.23780622065   1        0.05                
-7024.075088239859   7284.3835338965      1        0.05                
468.19029872752157   3263.746688516695    1        0.05                
2815.158744377913    14980.726033493569   1        0.05                
11470.496197169223   10008.238026908213   1        0.05                
-12489.796793465483  -9991.842488366203   1        0.05                
11181.658851590748   -9433.928889140485   1        0.05                
13254.279546246764   -12740.543801061604  1        0.05                
7648.581227239345    -11348.189906117237  1        0.05                
-2907.555685813861   11287.774019308785   1        0.05                
-9562.83114304729    -3336.6982977861903  1        0.05                
11554.57605172759    15582.73982669137    1        0.05                
9440.073564806087    -8367.460505278661   1        0.05                
4144.37719440702     7917.235049241014    1        0.05                
14108.479918299989   -9191.960932814234   1        0.05                
11073.729760294804   10431.19540356883    1        0.05                
-10654.94650553753   8305.62960225832     1        0.05                
-10716.309484473986  -14779.708017955913  1        0.05                
-1075.3264775097757  -4567.932713683994   1        0.05                
8180.084570374226    5178.053769197906    1        0.05                
12850.655798733365   -15920.22568414951   1        0.05                
5591.967510436978    -7717.323982784059   1        0.05                
14650.093952286014   -15285.089306720989  1        0.05                
-5778.478508800863   -4906.723703242852   1        0.05                
-8571.772884719161   3197.6770191773403   1        0.05                
3560.6537218698204   -10314.54895355196   1        0.05                
-3089.137204419347   1544.8605168402687   1        0.05                
15900.26540467297    -1236.5129968311235  1        0.05                
2948.5560514650856   -10153.872467813133  1        0.05                
2170.8545194698736   12074.481535532757   1        0.05                
3299.379761264202    -6022.938924273803   1        0.05                
10465.823637428286   3966.3269821052486   1        0.05                
4696.986847726695    5853.456961445727    1        0.05                
10651.159271151013   -2076.582906458653   1        0.05                
-1127.403387839283   -1168.7260081964505  1        0.05                
11181.847470099132   7213.4222868252455   1        0.05                
