trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
3.733351             -3.320715            1        2.262269            
8.035626             9.181576             1        2.101723            
7.658993             4.806088             1        0.687923            
-5.95103             8.493246             1        37.042063           
-1.535325            3.629961             1        0.680383            
-1.85759             0.933984             1        34.707171           
-5.068981            -6.725108            1        1.427343            
-8.153768            0.187208             1        1.9467              
-6.910847            4.526842             1        0.724398            
-5.694074            0.35116              1        0.49321             
4.921791             -9.7969              1        0.20431             
8.56029              -0.349032            1        1.88771             
-0.938938            5.218605             1        44.135104           
-3.953619            -1.999773            1        0.648006            
-6.276453            -3.983876            1        1.14631             
-8.290603            0.916759             1        22.282456           
-8.231849            4.614707             1        2.047781            
9.808965             -5.509773            1        11.200376           
-0.4841              -2.814846            1        0.827969            
3.816549             -5.723104            1        1.703906            
8.585034             -5.763238            1        2.168525            
7.061198             5.25315              1        2.232016            
-0.43281             7.654334             1        0.703182            
-9.571882            -3.917482            1        0.907343            
8.859642             7.76711              1        4.228669            
3.679278             -9.934852            1        0.21286             
-3.483591            -5.291748            1        41.290911           
-8.61616             2.854056             1        1.137034            
1.487316             -9.528363            1        0.213419            
-3.251071            -3.403072            1        0.473201            
9.036127             9.983044             1        1.170743            
1.925881             4.704141             1        1.399073            
-1.936263            -6.807343            1        1.485564            
-1.703612            6.420673             1        1.759576            
-3.828699            8.656782             1        1.803364            
-6.05007             6.606733             1        2.237449            
8.051065             5.99972              1        0.887137            
-2.752032            4.030333             1        1.30012             
-3.962729            1.448081             1        12.75775            
-0.182277            -9.944896            1        2.2059              
-4.637795            -3.607727            1        0.58563             
2.52737              0.97238              1        2.189647            
9.417279             3.858723             1        1.302399            
0.355514             -7.321405            1        0.873516            
-7.301468            7.657047             1        1.451592            
7.70823              6.384907             1        1.635157            
-7.295882            -9.59707             1        0.692958            
6.365773             9.50667              1        1.477836            
4.558236             4.440399             1        1.444295            
-4.284462            -1.396627            1        53.246014           
3.97126              -8.317577            1        2.178303            
-6.047751            9.047286             1        2.129828            
-7.047079            2.946168             1        0.559343            
3.621388             7.111134             1        1.319575            
9.821165             3.769598             1        0.99273             
-9.215286            -1.546972            1        1.700186            
-8.109544            -9.220442            1        2.176093            
-8.710711            6.219613             1        2.09994             
0.151546             -6.195129            1        1.439813            
2.700547             -2.241541            1        0.406522            
7.675371             6.787832             1        32.075072           
3.1091               -8.549348            1        0.455484            
-9.862257            4.461076             1        2.175129            
1.349613             -7.990591            1        1.049986            
-9.565128            -9.550083            1        1.617849            
4.709718             2.977909             1        0.647528            
9.223551             8.294429             1        1.689308            
9.385641             -1.711816            1        1.848716            
-7.395857            2.704215             1        0.805077            
-4.665592            5.484078             1        0.622531            
7.166465             -4.376861            1        0.340742            
-2.450464            7.56398              1        48.854575           
-8.688864            4.850161             1        1.56878             
-7.647111            -8.589955            1        57.791683           
-4.910356            5.564337             1        0.990917            
2.816426             -3.753481            1        0.245145            
-4.277904            5.910844             1        0.569424            
2.137659             -4.511967            1        10.661336           
-8.849513            -0.837842            1        1.28639             
-7.167306            6.386812             1        1.968732            
6.060309             2.670648             1        1.535419            
