trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
7362.030214094811    -671.2130313889821   1        0.05                
11355.85258394607    -11082.299595086408  1        0.05                
2558.606728127438    10849.309792194896   1        0.05                
10717.76007404976    -12733.887930538498  1        0.05                
15756.767178229093   13362.646085323842   1        0.05                
3101.288200694913    -2024.3502732708757  1        0.05                
15593.926997540066   -2665.0896197159877  1        0.05                
-9239.21222173751    -11930.319039087188  1        0.05                
-12669.820213767985  2857.9851586834      1        0.05                
4180.769045597087    8805.622326957484    1        0.05                
-545.7575692909963   -14452.078888587805  1        0.05                
2825.7255840647767   11962.167350211941   1        0.05                
-12985.477896353283  -14035.390729386412  1        0.05                
4900.69272043648     7681.02732201384     1        0.05                
12717.10370414857    12754.790045031543   1        0.05                
4182.686635724816    -5818.018243063179   1        0.05                
4605.151620995643    -8815.688448269582   1        0.05                
12513.07100062805    -1052.8856059731663  1        0.05                
4949.3303735277905   8025.096280294067    1        0.05                
-4774.7976052738395  -345.56911167089817  1        0.05                
9630.736334460433    -2542.272236931507   1        0.05                
-10182.797470865366  -16010.26520553611   1        0.05                
-1875.855150635939   -15907.887309599684  1        0.05                
-1883.1974654978094  -2916.045608602819   1        0.05                
-10247.133364216665  11673.745252487046   1        0.05                
-9471.688109545445   1183.0029454232097   1        0.05                
2120.0160980504434   -11558.991716708719  1        0.05                
14943.657018560361   -8246.839595891683   1        0.05                
-11211.51623790286   10013.655014669324   1        0.05                
-7482.257165647792   -14585.142080838661  1        0.05                
2262.618104233906    -9347.900938333585   1        0.05                
13653.478203702964   -14053.540334140598  1        0.05                
-485.4874246440471   -15468.94667040545   1        0.05                
-7806.279242616331   10459.518800597667   1        0.05                
2816.493741940913    11773.752897965709   1        0.05                
-9939.114873362454   8399.299865898876    1        0.05                
-15157.487179822718  14500.496097017209   1        0.05                
-10125.53162507606   -3126.9538368764424  1        0.05                
13772.636284778166   -3170.4599690462514  1        0.05                
-6734.571225074597   3558.7918363376034   1        0.05                
11269.935670526302   -7613.307322615732   1        0.05                
10994.286334402872   -4143.4097669220355  1        0.05                
-2974.6251139814017  -6271.372974387452   1        0.05                
1828.4737858713206   15177.546055145445   1        0.05                
-4287.407480257548   -13868.340376929904  1        0.05                
-13884.804347784706  3016.3509229760366   1        0.05                
13339.577218141765   10936.828824774395   1        0.05                
-11329.652155558948  4411.292360564332    1        0.05                
15228.937212959989   -1431.9889616747462  1        0.05                
-11360.463541332701  -5963.572089250919   1        0.05                
6839.158480363055    -11569.898134039944  1        0.05                
-2339.6505723970695  -5563.487146768846   1        0.05                
4817.954287801862    9095.409309163604    1        0.05                
9460.133842424351    5237.1681991166315   1        0.05                
15593.50228978963    -5415.711904353503   1        0.05                
-9501.385865096043   10505.863765165532   1        0.05                
-14077.936464808292  -8154.4480176573725  1        0.05                
-7248.980956245778   -14568.77997192645   1        0.05                
-12461.604385503744  -10828.294675432331  1        0.05                
-5027.956797564429   -7531.2019536706675  1        0.05                
4871.6344054047095   -9197.281465338683   1        0.05                
-11941.885610073195  14533.07563433668    1        0.05                
-9691.928726358386   5414.794235893135    1        0.05                
-8684.704600759109   -14468.012050673004  1        0.05                
-9514.695735901469   10478.856648696223   1        0.05                
-15831.918267039375  3785.1203639065393   1        0.05                
-5785.037438978207   -5293.001215319043   1        0.05                
3385.437749766755    13803.744974332818   1        0.05                
-2465.281036278828   -4268.977856214011   1        0.05                
-11975.676401749743  -11955.22457220442   1        0.05                
-15233.0331254737    -6169.689555481083   1        0.05                
-7684.743718587662   6770.638373296903    1        0.05                
15310.277264898908   13374.965607764438   1        0.05                
10728.75550947149    -3751.460663059746   1        0.05                
2387.2253059967893   -12973.148878732423  1        0.05                
-12832.971044532536  -12079.488506001197  1        0.05                
1117.2870215458206   7952.26836735598     1        0.05                
8909.531503988173    -1051.667427306354   1        0.05                
-3317.392599977223   -5993.290158042865   1        0.05                
-14121.838499128336  -5570.3018777581065  1        0.05                
-6138.067589736082   -15398.775799921905  1        0.05                
-9331.06589015297    13387.133262570738   1        0.05                
-5843.689565722003   13743.822906993017   1        0.05                
-3353.119844464717   1502.234265791954    1        0.05                
1952.453882706173    -8611.127217090358   1        0.05                
12523.624707584571   -4034.282949184343   1        0.05                
-16091.231814620018  1087.3063786532034   1        0.05                
10543.786830860618   -3798.327665440014   1        0.05                
3476.9367641266585   13757.981760190438   1        0.05                
-13129.74644258492   -11190.904831468046  1        0.05                
-11964.528661433884  -11157.96221165732   1        0.05                
-14183.72258110584   -8438.70827822941    1        0.05                
10377.513054514371   -9696.828084885858   1        0.05                
-8007.364992562411   -10649.556251123882  1        0.05                
10947.09786251362    -14829.718932653668  1        0.05                
-11273.582273528087  -2933.8934944530174  1        0.05                
-12593.228603706602  -1843.602324857916   1        0.05                
6352.675652534226    9641.14429157291     1        0.05                
12452.557426079467   -15724.235466695445  1        0.05                
-7973.11552952141    -6213.126131932219   1        0.05                
