trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
0.204382             1.687298             1        1.080952            
5.541922             6.813043             1        1.687738            
-1.55966             2.987334             1        0.561271            
9.57893              0.601034             1        33.170481           
-9.203927            3.326725             1        2.166452            
-3.497153            -4.932417            1        0.658548            
2.81429              -4.025315            1        6.742056            
2.651658             -8.487156            1        0.539201            
1.292384             8.763718             1        1.438062            
5.189635             -3.668192            1        18.584779           
-7.772002            -7.731791            1        1.271905            
8.08141              8.666388             1        0.592497            
-8.427762            8.025624             1        8.253894            
-5.66172             -7.622929            1        0.667393            
9.994022             -2.78101             1        0.222155            
2.959745             -9.693169            1        3.680198            
-5.294436            -7.940252            1        0.641556            
9.733871             0.138948             1        1.676453            
8.085595             -1.808453            1        38.222069           
6.140275             0.032502             1        0.667928            
1.464108             -3.48678             1        1.67329             
-8.398625            -1.853454            1        44.284212           
0.519025             7.759989             1        0.992256            
5.796923             -5.416565            1        33.873883           
-8.660903            3.685764             1        1.919277            
-2.723118            5.056462             1        1.24458             
7.90559              -3.12066             1        0.70694             
3.07442              2.972912             1        2.094614            
8.776333             -4.188706            1        2.057054            
-6.089623            -0.216524            1        2.018134            
-5.219712            -7.142738            1        1.574713            
9.838628             0.14587              1        1.043705            
-7.121321            -5.221384            1        2.141298            
-7.721806            -2.799196            1        29.618871           
4.551279             -6.179834            1        2.003101            
9.495614             -0.64172             1        1.292995            
-0.796588            3.107673             1        1.999813            
2.452239             5.810811             1        0.447217            
-9.651063            -1.010082            1        2.981219            
1.397865             9.181026             1        1.268201            
4.499068             -2.643349            1        25.554636           
2.042598             -2.481187            1        1.757072            
3.976248             -3.296678            1        1.957957            
4.033685             -4.026218            1        2.191807            
-1.458832            8.067256             1        0.397604            
2.058893             -8.624866            1        1.735629            
-6.843749            -8.601363            1        2.179841            
8.161682             -9.801796            1        2.106299            
-8.027295            -8.056015            1        0.454535            
-4.763818            0.578087             1        1.120943            
-2.611376            -0.791973            1        0.636506            
-0.282439            2.420438             1        1.099238            
4.401431             -9.541407            1        1.732065            
8.957204             2.102703             1        0.225074            
9.652315             -4.262857            1        1.765456            
-2.868769            -4.469656            1        2.012287            
5.702036             9.158409             1        0.99651             
7.88866              3.259                1        0.518334            
4.565908             7.978082             1        1.964323            
8.73381              4.480884             1        2.268153            
-5.456337            -5.310958            1        1.004121            
-4.062703            -4.036426            1        1.552773            
-8.951243            3.459798             1        1.292073            
6.567531             -8.687259            1        2.141026            
-8.188057            7.006823             1        2.04039             
7.083783             5.878893             1        0.277573            
-9.482568            4.956807             1        1.649562            
-7.102107            5.00866              1        0.407272            
6.171491             7.187204             1        2.206313            
-7.416095            0.787851             1        2.232889            
-3.667351            -0.502501            1        9.049101            
-4.324129            4.696509             1        0.283131            
-3.61662             6.772853             1        15.186006           
-1.01922             -7.592028            1        0.378468            
0.38143              -9.544784            1        1.076833            
-4.737023            -2.347571            1        1.479222            
-1.263004            -3.655334            1        1.417115            
-9.521936            -9.128544            1        0.329938            
-8.936818            6.269548             1        1.58326             
-3.439529            9.031229             1        0.908191            
0.211271             -7.156804            1        1.260361            
-7.265572            -3.49854             1        1.820124            
-5.829852            4.184734             1        1.592216            
-3.813533            3.641775             1        0.70361             
1.460231             2.811935             1        1.093971            
-5.110798            -4.907486            1        1.377092            
-9.583789            -7.981982            1        0.246177            
3.616337             1.720935             1        2.038553            
-3.31765             -2.079713            1        0.934338            
9.138046             6.853474             1        0.888631            
0.645157             7.78576              1        1.349757            
-2.259978            5.518848             1        1.347014            
-5.88892             9.605253             1        2.142722            
-2.164041            9.14406              1        0.644906            
6.053881             -7.564326            1        49.98922            
5.938432             2.061664             1        2.223853            
