trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-0.614143            1.53541              1        1.254241            
0.107117             -2.932883            1        1.278193            
1.449929             -4.884496            1        1.093709            
-0.592185            1.099567             1        1.328257            
-0.847116            -2.896252            1        0.408498            
4.800173             3.30352              1        1.917947            
-3.255765            3.226028             1        1.827382            
2.939875             -3.983683            1        32.3952             
-1.294288            1.043968             1        0.25219             
-2.050085            -3.856373            1        2.06809             
0.8311               -3.758246            1        1.27559             
4.433146             -2.81564             1        1.255547            
-3.126017            2.016498             1        0.887194            
-4.474356            -1.403009            1        43.006318           
1.961532             -1.172179            1        30.856977           
0.606788             -3.17374             1        0.441228            
1.068573             3.114817             1        0.733578            
1.124909             -2.928869            1        0.314933            
4.755816             -2.229487            1        18.167838           
-4.716877            -0.754751            1        42.530856           
2.13729              4.966545             1        2.125114            
-0.228724            3.35358              1        0.248499            
2.49667              0.547058             1        0.895714            
-3.680406            -1.692169            1        1.354981            
1.643436             3.603191             1        22.026379           
0.716288             -4.96894             1        14.158459           
3.807103             -3.421684            1        0.407005            
-1.203622            2.680091             1        58.307308           
1.991326             -2.962659            1        2.182696            
4.88981              2.819645             1        1.196588            
-2.906807            4.744604             1        1.607578            
1.939303             2.213291             1        1.055964            
4.718306             -4.795005            1        0.594661            
-0.071014            -3.332159            1        34.560794           
-4.509973            4.910635             1        1.820274            
4.604086             -0.917197            1        0.341684            
0.481217             -0.62495             1        7.102157            
3.088198             -1.921965            1        51.51079            
-1.095185            0.65965              1        0.476814            
-4.798397            1.245404             1        2.06092             
1.180788             4.146375             1        2.20734             
-4.694003            2.453046             1        2.181272            
-2.015681            -1.998831            1        1.369531            
-1.665216            1.497646             1        1.878963            
1.175413             -3.427216            1        1.296098            
0.38214              -3.43827             1        0.762401            
4.703732             4.003139             1        1.487135            
-3.015961            1.602776             1        0.381606            
-2.060146            -4.656379            1        1.596535            
3.984801             0.537865             1        1.22531             
2.596542             -3.312217            1        2.416506            
-1.267147            -2.678602            1        0.608748            
-0.412309            0.255497             1        20.231576           
4.156738             3.258649             1        1.285635            
-3.976806            -4.352535            1        2.064426            
-2.248362            0.372291             1        42.785147           
0.584972             3.354427             1        8.1527              
-2.296772            0.299891             1        7.896127            
-0.873656            -1.680857            1        2.261911            
0.90272              -3.148375            1        34.756238           
-3.87393             -4.20502             1        1.709887            
1.218441             -4.565292            1        42.195378           
3.605218             -4.253525            1        44.721672           
4.867432             -4.603232            1        13.312759           
-3.499227            3.854205             1        0.82909             
