trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
14504.927702166267   27154.933411031652   1        0.05                
27089.347435570755   14538.257666378058   1        0.05                
-21631.8804485529    11505.225432715404   1        0.05                
-4101.195770908717   -2078.9970785883293  1        0.05                
-26083.013712813645  -24720.833121980995  1        0.05                
-9211.19152401356    1346.2909838393282   1        0.05                
-19401.995622068374  28081.622651234175   1        0.05                
-28772.030819136115  16716.86540206366    1        0.05                
-10222.845495467624  -15059.228076634978  1        0.05                
26949.83741331126    23162.879939047256   1        0.05                
30932.77575297175    -31377.61301790895   1        0.05                
21277.237832607258   -13020.6521919823    1        0.05                
-19895.771640491592  21748.15574488252    1        0.05                
-6000.6978765225085  -29629.16135375839   1        0.05                
30955.67013058498    13424.014298605833   1        0.05                
-8682.055643157306   229.27628073107118   1        0.05                
21216.398182252055   -17546.96599378477   1        0.05                
2055.5837577306897   8000.10592741869     1        0.05                
7636.629946218904    -19050.39299830429   1        0.05                
-12700.33982987253   -25335.36552326698   1        0.05                
-7460.999492823139   -21142.119151077564  1        0.05                
6752.92611800755     -19655.363032234036  1        0.05                
4193.046861161742    19729.178032050095   1        0.05                
10536.69288690534    2875.8400982744815   1        0.05                
11246.147046807873   -2650.235037902834   1        0.05                
-24361.217609318555  -30473.64571022324   1        0.05                
4394.591933570573    -16129.896230764622  1        0.05                
-12059.816169223497  2767.0867379165666   1        0.05                
15209.459057631806   -3775.0575473439694  1        0.05                
15594.960677537834   -19762.21365633395   1        0.05                
-13127.44857867574   -29438.626699821492  1        0.05                
-27511.80021339918   -8657.433135459214   1        0.05                
7033.497025926799    22375.835773162766   1        0.05                
-21519.435033365357  5948.564457225022    1        0.05                
12873.24855225254    -8196.81630314371    1        0.05                
31131.825228503218   -16433.245632150298  1        0.05                
25760.687112434156   -6714.424794228335   1        0.05                
-6597.264140366305   -6226.19739423035    1        0.05                
-6599.22619608587    -28726.46641815367   1        0.05                
-18928.75600749457   -899.2298372279487   1        0.05                
7179.746753975378    13373.716811290793   1        0.05                
26593.982902051775   -2314.4567845407946  1        0.05                
4792.607865440673    -30228.63537843348   1        0.05                
-27807.368982526175  15980.81310780666    1        0.05                
15539.602227704057   -30592.0703509451    1        0.05                
-18324.282370775913  -27108.32572418787   1        0.05                
26190.134883343195   27687.091714962145   1        0.05                
16644.626816003816   32172.665350098312   1        0.05                
-22374.79079073118   -17865.145334288885  1        0.05                
-13746.814110881696  16052.321118764334   1        0.05                
-32052.33626275316   -21444.699705290564  1        0.05                
-21665.985660310766  9694.665862176622    1        0.05                
-18640.335665630395  8229.739569504045    1        0.05                
-4201.813507759597   -10830.692411557904  1        0.05                
23166.738640346517   -26013.99261640942   1        0.05                
-9846.20128160246    -9009.634879883477   1        0.05                
12394.616876500808   -23402.758463491795  1        0.05                
-29895.19647298824   -24445.30620403992   1        0.05                
22696.949136618467   14074.107029730174   1        0.05                
-20715.12211696676   -30877.56065981071   1        0.05                
-2267.4228164637575  -23778.598893847236  1        0.05                
10768.917328306994   -9274.82249051425    1        0.05                
14492.432300476836   -3933.4166660312676  1        0.05                
6471.701673686288    -5410.115102306235   1        0.05                
-4552.877647223384   12762.793501107572   1        0.05                
-23110.474725502518  10386.777884777177   1        0.05                
-24817.91415591713   -8393.71228797161    1        0.05                
-29134.050350730864  -28407.117144066524  1        0.05                
-16674.605172126598  9825.64442177185     1        0.05                
27397.857544759252   25828.57707553886    1        0.05                
-26487.740961521708  12255.898137436574   1        0.05                
96.98491240047898    12788.93600344273    1        0.05                
-13270.691214129514  22708.12422436546    1        0.05                
-2127.7174391825924  30165.153776664883   1        0.05                
-19008.04833535299   3598.4483746901824   1        0.05                
12789.513206398373   -31492.12783560689   1        0.05                
-1500.1678202229     -11286.991507894378  1        0.05                
25849.016022127347   31988.0660141276     1        0.05                
5663.310922470413    -28645.976154684548  1        0.05                
30681.642967796146   29446.92865042145    1        0.05                
-19414.406162396306  11809.516989986238   1        0.05                
10618.62538094093    -133.97892845331017  1        0.05                
1821.821021748579    14205.035158099532   1        0.05                
-14941.86469689464   -11164.097973603179  1        0.05                
-20417.43953851939   -9265.282905840077   1        0.05                
-349.6678446389106   27374.917685197048   1        0.05                
-25885.409268884916  -26351.143646265064  1        0.05                
15289.650124894713   28697.571343677857   1        0.05                
2130.033887032854    -25433.0972728016    1        0.05                
-11135.493195442812  -21638.655320027367  1        0.05                
-13664.465431740791  20536.646569084012   1        0.05                
4192.798519219562    -27542.608516484004  1        0.05                
4217.723039044627    -9514.251680389123   1        0.05                
5796.964319692998    -3528.027022900292   1        0.05                
-21642.938459544388  21782.733538132106   1        0.05                
-8262.219279287852   -2725.1342766023963  1        0.05                
26590.733269655637   19642.02964406843    1        0.05                
-7146.939949053413   -20072.397875676772  1        0.05                
2747.4460155046645   -27492.63195757723   1        0.05                
18697.631278263783   5844.9788211178275   1        0.05                
