trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-11.162672           -5.390584            1        2.11359             
-5.88866             -12.277481           1        1.174997            
5.353754             7.374993             1        2.043747            
-10.976833           -14.599397           1        1.005352            
-4.632783            5.069399             1        0.929362            
4.884113             -2.718039            1        1.482047            
2.131807             7.971316             1        1.302439            
-4.492154            14.183792            1        1.98108             
7.051266             0.295236             1        44.631961           
-3.802417            -14.305521           1        1.354976            
-11.288547           -1.769428            1        2.704986            
10.671737            10.767225            1        2.035228            
-1.183278            -14.730131           1        1.239456            
-6.417802            -0.978105            1        47.355358           
9.480537             14.184809            1        1.222338            
1.933119             -1.493658            1        1.200129            
-7.286897            9.427493             1        38.104156           
8.645919             -3.992106            1        2.226515            
1.738358             -10.575143           1        57.200362           
-1.626808            10.655389            1        24.527014           
12.551672            5.166645             1        38.719155           
-10.246816           12.561469            1        1.91242             
6.13562              -5.848451            1        2.209113            
0.730652             4.406979             1        1.382129            
-8.023185            5.630734             1        2.172503            
10.396008            13.94227             1        1.179547            
0.164063             0.920143             1        2.108568            
3.203481             4.388986             1        0.976826            
-7.879181            -9.704295            1        0.619632            
-7.264636            -9.961254            1        0.652774            
-7.758498            6.073954             1        1.253953            
7.307732             -12.551825           1        2.03373             
-1.609865            -11.271681           1        1.731161            
-1.327179            6.270509             1        0.209686            
3.362766             3.999779             1        1.449932            
-0.630961            -12.372691           1        0.663346            
-5.462735            12.631888            1        0.489299            
-1.425097            -4.899854            1        1.071376            
-3.120984            3.435073             1        2.018432            
7.85195              13.056072            1        1.508435            
-12.609182           5.752515             1        1.350891            
-0.39172             11.517527            1        1.67293             
-8.725087            -9.540998            1        0.730172            
1.793663             -6.99993             1        1.883395            
0.277794             8.73054              1        2.180779            
-3.071883            -13.575547           1        1.645475            
4.464072             -3.748485            1        1.862911            
8.850415             12.570419            1        2.228404            
-9.411272            -5.761505            1        0.398911            
-8.413394            6.415684             1        0.671825            
-8.800565            12.119005            1        0.373875            
1.798679             12.278611            1        0.220257            
8.451116             -1.796827            1        1.236896            
-6.817307            -1.86738             1        0.933931            
9.394252             -5.499151            1        3.583717            
6.901149             -7.389209            1        0.469237            
-0.907032            -3.882146            1        1.969169            
-1.479027            -1.321609            1        36.455204           
2.361842             -5.920713            1        55.385613           
-6.012532            -6.763845            1        1.401643            
9.483355             4.774161             1        0.361489            
-7.62578             5.432401             1        1.272554            
-8.365245            2.412356             1        25.304127           
