number_truck 2
number_drone 2
Customers 20
Coordinate X	Coordinate Y	Demand
3721.381775435554	3732.111412864171	7.182900011392527
-210.60768375178796	-2984.970822677348	0.13581674451514983
2818.683908563699	7302.385094803339	15.187965139057571
3286.8436724919143	1182.891496923854	0.6195383754095426
-993.2103138145084	-7558.348563472719	0.7778661529669674
6084.064394064231	535.073829843365	11.924834059665004
-7447.4640771182185	6912.0073219811775	1.0927888455058237
4899.773682802023	3500.45838662853	0.3802316315756805
5279.774974100694	-6602.291586243266	0.44990789138994786
-2180.7970827348227	2533.1206928699835	0.8897431787145067
1451.098918718917	4240.870832603436	0.6814894211206143
-6547.698161750711	-765.5977373055964	0.9204991047379489
-5917.809561599182	-4336.5727783874245	0.8417767267582608
4514.235354505242	3658.1589656626156	0.4742538605437859
-3975.7910790331844	-4101.632672472593	0.23452122673527426
996.5538064224903	7610.591208744221	0.37459647680483454
-5838.220512271631	-2729.351432586826	0.38661259218964056
-4758.424898976671	153.0113955614185	0.6522162971382603
350.2921530441566	4549.29796006279	1.064229960920963
734.0647934646631	978.8570627714553	0.12429437856310548
