trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
7370.680745472326    15144.312290404374   1        0.05                
7794.966869039524    -11684.075700336827  1        0.05                
-4008.697321003107   11251.67993240526    1        0.05                
-3520.5903356826734  4977.334262544755    1        0.05                
-5686.27474924339    -5782.112013214856   1        0.05                
-525.3791704212      -543.2678551325573   1        0.05                
-9513.779014354706   251.12814611161045   1        0.05                
12342.640282864351   8490.484455363485    1        0.05                
-9031.430502169049   1136.995608982929    1        0.05                
13611.272918751265   -13436.068539560898  1        0.05                
-12821.148352625474  14444.273279345858   1        0.05                
-1179.16656276806    -978.836152176751    1        0.05                
-1366.9931990940786  2632.5355219783746   1        0.05                
-404.6884662988207   -1554.2774611116631  1        0.05                
-4441.270089416337   -11331.75890091547   1        0.05                
-8696.725607992605   2183.8243080082375   1        0.05                
-5186.004682495594   -13054.125998421869  1        0.05                
-12837.849119192868  -15851.159552120514  1        0.05                
-12748.821042228657  93.41403033020222    1        0.05                
13137.01655347084    -6995.959987846261   1        0.05                
6450.465637577374    -13766.71543012948   1        0.05                
-12100.28646006556   -13110.279682089162  1        0.05                
13056.91473418451    -1002.1350745437364  1        0.05                
-9223.961420444895   9445.535519889563    1        0.05                
-14888.12829141357   2535.7182631532396   1        0.05                
-7563.784222789637   -11920.053341563611  1        0.05                
1266.8942303390777   -1670.5849102780483  1        0.05                
-2034.9985194904743  -11548.196726341734  1        0.05                
15254.68533636344    14341.305949867765   1        0.05                
15028.037140925482   -3098.2183335876966  1        0.05                
-6357.796856363423   -2147.673604817963   1        0.05                
8194.186765250166    -15668.310341192097  1        0.05                
2586.630664592023    15460.385264419549   1        0.05                
8520.287050509594    15285.564133905938   1        0.05                
-1704.411565285155   13026.818610008155   1        0.05                
8375.836017276002    13099.16713051479    1        0.05                
-14829.936810692465  5746.062468729031    1        0.05                
-12358.539535159258  -9057.195385525472   1        0.05                
-9443.165420519077   -592.7777449331254   1        0.05                
7033.2767920992      -10524.1121488604    1        0.05                
-10993.312207222463  14127.30084815131    1        0.05                
-9516.011374854119   -144.05552608327505  1        0.05                
13541.775603084794   10520.154277805968   1        0.05                
-14716.956290827693  -2042.4905145868     1        0.05                
-8627.376769116476   9113.940198161023    1        0.05                
-9175.520163523835   -1604.5974333786849  1        0.05                
8276.754646540952    -6233.0697873612435  1        0.05                
-175.8069403600278   12806.810659607727   1        0.05                
7997.205160262459    2548.246682371408    1        0.05                
2684.652925670389    -1985.8983762283085  1        0.05                
1021.1260299804294   12926.800597498768   1        0.05                
3413.003016173691    -15702.625258428163  1        0.05                
-1689.0677383953403  8641.588505491016    1        0.05                
6984.763135996455    2690.0717154922336   1        0.05                
-12041.603305001088  12124.020519547628   1        0.05                
10465.675991803551   -14566.734796766103  1        0.05                
-8902.444780702212   3136.8467538214863   1        0.05                
6064.120218660397    14891.735822953886   1        0.05                
-16035.389856364664  6395.746294777403    1        0.05                
12333.222284246773   -15377.130216409854  1        0.05                
-3971.4912027728055  -4749.648428927711   1        0.05                
-3145.5019982480762  -2587.927995199022   1        0.05                
-5947.024008484445   6844.565276766144    1        0.05                
12396.74634885396    696.7333564365861    1        0.05                
6854.283413577462    3179.1506239924006   1        0.05                
7547.038074540412    285.8571939165823    1        0.05                
-12038.264697063243  -13849.74959877548   1        0.05                
3955.7167551555967   12626.763435551367   1        0.05                
15785.741730273123   13640.606260663757   1        0.05                
-11461.555530413314  -13918.607615284029  1        0.05                
-9460.92462291745    -2905.4507014423784  1        0.05                
3563.0325369572133   -5904.979931965285   1        0.05                
-9214.82621782084    5911.321601266813    1        0.05                
-7821.732815622463   13396.105134192416   1        0.05                
14337.282234661565   9577.201019942046    1        0.05                
-5033.717661171972   -7554.91683869376    1        0.05                
-7205.4990420937565  -7914.803239630068   1        0.05                
13674.685813569326   -10020.569903853722  1        0.05                
11443.535361366265   -2794.618903650806   1        0.05                
-7130.605799310086   10615.00036129426    1        0.05                
-1621.1881943139376  -6916.38120210213    1        0.05                
-7945.822295831955   9367.174063476701    1        0.05                
-10612.052653934234  -131.2214723299826   1        0.05                
-14886.323779682962  -2173.5857172346905  1        0.05                
-8945.748512941716   -1302.0282704105161  1        0.05                
-12731.518095267831  -351.24143596393526  1        0.05                
-14645.75758152605   -14727.09745635191   1        0.05                
-5320.747829477898   -2689.9311480164806  1        0.05                
15525.646412972475   -7868.513019175767   1        0.05                
2366.6538725810306   -12067.261189004827  1        0.05                
11346.878922310187   8326.015539465785    1        0.05                
-12080.911526126043  -15640.903080006994  1        0.05                
-14380.330422057037  -9239.783701958586   1        0.05                
14001.215495405308   -1186.794037780523   1        0.05                
-13591.983556616262  8550.300579345774    1        0.05                
-826.1881844844646   -9834.113491390588   1        0.05                
2303.3559448601018   -9540.661131540865   1        0.05                
2054.1925135381307   -10827.928510395523  1        0.05                
-6154.281760001777   1907.0550748055568   1        0.05                
5058.721470858046    12547.124969689623   1        0.05                
