trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
6.373311             -9.760368            1        0.945273            
-7.708358            -7.969851            1        1.958634            
9.098885             9.331949             1        31.319271           
-7.285809            -4.329406            1        0.641274            
-1.663131            7.910141             1        1.896761            
-0.226333            0.601664             1        0.200882            
-5.786992            -1.950474            1        43.311299           
7.865711             -6.78101             1        0.826759            
-5.542493            1.730558             1        0.411209            
-1.412878            8.418201             1        1.892746            
-2.861981            7.80734              1        47.193095           
1.816158             -7.417184            1        1.590207            
1.35998              -4.840917            1        1.184461            
3.82287              5.256071             1        1.095514            
-9.073317            -8.053481            1        0.609149            
-7.456326            3.367602             1        0.237652            
4.976909             8.977264             1        15.054399           
-3.239219            6.861126             1        1.230475            
7.371997             3.907789             1        2.18775             
2.067993             -9.758741            1        41.480058           
-2.38887             -3.440602            1        0.20609             
1.367799             -1.359948            1        0.207129            
-7.694118            4.010564             1        0.445505            
2.954088             5.073418             1        59.297561           
-6.907366            -6.630229            1        2.235654            
-9.992891            1.114728             1        1.657096            
-2.718936            3.73311              1        1.499492            
-9.738099            9.33321              1        1.347761            
-4.195639            4.20117              1        2.17489             
-2.128961            0.352333             1        2.001638            
2.914366             4.665254             1        1.977203            
-2.050764            -8.876727            1        2.170562            
-1.758942            -5.567259            1        0.850262            
8.677997             2.433351             1        0.828333            
5.375859             4.854517             1        1.578631            
-9.590036            -0.134817            1        15.350693           
1.592292             -2.560378            1        1.26881             
-8.705018            -4.035354            1        49.06364            
-3.331539            -1.393446            1        1.902068            
-8.490499            -9.914211            1        0.295447            
-1.891508            -0.747306            1        46.096645           
-5.025759            5.339244             1        2.202879            
2.01873              3.694621             1        1.587504            
-9.879991            -0.998164            1        1.73334             
2.207097             -9.116216            1        1.777662            
0.754379             0.881031             1        1.656818            
-8.386404            6.402172             1        1.351774            
-5.014745            -7.26476             1        0.635555            
-2.834035            5.176258             1        1.750433            
6.422096             0.608225             1        1.71536             
3.779919             -1.714288            1        2.086905            
1.574624             -2.997837            1        1.726266            
-0.843471            4.992348             1        0.715057            
-5.486149            -2.281281            1        0.915629            
5.875273             -5.091578            1        15.519763           
4.080591             -1.780445            1        1.71422             
5.415909             5.160498             1        1.724473            
-5.722512            8.934298             1        1.60718             
1.930353             -8.319631            1        5.397543            
0.640509             -0.267397            1        14.063027           
-5.187081            4.067646             1        1.355209            
9.679221             6.706899             1        1.185837            
-2.682251            1.678757             1        1.627881            
-9.557382            3.547725             1        1.748482            
4.576276             2.690842             1        0.824041            
-6.63623             9.266242             1        2.077447            
-5.974664            -7.168492            1        1.033623            
-9.19654             -8.186246            1        1.284515            
5.458563             -6.030402            1        1.243282            
-6.224181            -5.519181            1        1.904456            
-6.176546            -6.527423            1        0.879949            
-5.395594            3.409                1        1.767326            
3.874844             2.591755             1        4.513051            
0.762972             1.219297             1        0.547484            
1.737414             -3.836731            1        59.177506           
-6.713087            5.173657             1        0.56041             
-9.732123            0.530376             1        0.965271            
-5.104824            -8.970036            1        1.971243            
2.618595             -8.439045            1        2.091643            
8.238163             -5.874681            1        30.436948           
7.364303             1.298188             1        0.336942            
-9.604188            1.5906               1        1.646843            
5.94696              -6.080359            1        1.952706            
-0.625213            -8.487139            1        1.004959            
7.876886             2.36279              1        0.330698            
3.731877             8.663298             1        20.591084           
-4.392081            -7.044096            1        1.258785            
-1.898457            9.841645             1        0.676859            
-3.381859            -4.422582            1        2.097356            
0.569212             6.0387               1        0.991672            
7.937963             -9.368561            1        1.19456             
4.590143             -5.092542            1        15.220673           
-5.946114            8.550247             1        0.486904            
9.158862             8.446059             1        1.418007            
1.682549             5.203992             1        1.621497            
-2.792457            7.087133             1        1.754224            
5.355737             8.367468             1        1.635621            
0.002839             -3.476397            1        2.029286            
-4.941278            8.489317             1        6.796858            
5.770999             7.156306             1        1.32569             
0.69995              -3.535525            1        1.285798            
7.373045             -4.899352            1        1.15113             
-7.84557             6.594345             1        1.014016            
-6.185931            2.483137             1        2.207263            
6.622451             -2.389291            1        22.172464           
9.553102             8.273274             1        59.400581           
7.461477             6.437989             1        1.666522            
7.51732              -9.970723            1        41.661759           
-9.952819            9.924765             1        0.202655            
-7.393938            -2.825021            1        1.797322            
-4.654357            -1.958534            1        13.342358           
9.181659             -6.247618            1        1.069814            
7.807596             2.926803             1        1.444147            
-2.550778            -7.094125            1        0.561837            
9.71548              1.554791             1        0.534272            
7.358786             4.014061             1        15.970638           
3.883186             4.57843              1        2.171824            
7.115106             9.371397             1        2.26525             
3.490443             9.074814             1        1.611477            
-2.606997            -9.623449            1        1.122042            
0.092172             1.971438             1        4.336156            
9.569711             7.364722             1        31.586893           
1.218586             1.187831             1        1.292751            
8.949344             -5.989268            1        0.326554            
5.501971             -4.64763             1        1.106474            
9.160883             -8.875837            1        1.046977            
9.851411             -8.934868            1        2.148567            
-1.1509              -4.330704            1        0.705738            
-7.539648            -9.831132            1        1.024593            
-6.965437            -3.161467            1        6.738721            
-4.88395             1.785464             1        0.99976             
-8.691565            -1.01258             1        0.449452            
-6.936502            0.321862             1        0.424944            
-4.766659            4.210297             1        15.133486           
7.793335             -8.022085            1        2.637026            
-6.08176             7.755729             1        0.209137            
-9.443163            -6.40982             1        3.10055             
-3.234194            3.945739             1        0.371736            
-4.09112             -9.775264            1        2.178469            
-7.929173            -9.701692            1        1.408456            
6.933125             -9.333747            1        1.017531            
4.259455             -8.383916            1        1.15776             
0.847817             0.155432             1        53.163719           
2.001558             -8.954281            1        24.395212           
-5.544087            0.956642             1        1.561767            
3.764846             -1.657346            1        0.365114            
-7.294061            0.141693             1        1.541039            
9.946321             5.8256               1        2.076831            
-4.072215            -8.079844            1        1.738358            
1.861245             -5.250302            1        1.372759            
3.1302               5.648655             1        48.407446           
3.253965             -4.365675            1        1.746445            
-7.450364            -8.876508            1        1.941601            
-4.988973            9.948453             1        0.486958            
-3.751616            9.438885             1        58.444616           
