trucks_count 10
drones_count 4
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
7160.214428947616    -4916.415133667579   1        0.05                
8611.744346550293    -7769.813781169493   1        0.05                
-5138.309005371584   1460.660990253981    1        0.05                
-11108.88475500789   13890.569283294368   1        0.05                
11834.56514826441    -11999.425228770895  1        0.05                
12621.017382026468   6332.821353897171    1        0.05                
11349.093564601206   4392.3596789898365   1        0.05                
-8555.933894596872   5115.204623436071    1        0.05                
9723.77878942301     10827.63409757961    1        0.05                
9443.29958519982     2060.6810008442517   1        0.05                
6927.769933701839    8680.39178152775     1        0.05                
10441.755346562757   13508.807988206268   1        0.05                
-15860.164249437266  4745.810293017       1        0.05                
10674.674040930851   8592.822635685843    1        0.05                
-16078.22064324522   -15317.111229145716  1        0.05                
-6436.782285220612   -10135.844127687042  1        0.05                
-2971.073909905701   14978.685063094525   1        0.05                
3214.2809861279493   11643.272580273822   1        0.05                
-522.2050363751397   -10752.079063792758  1        0.05                
-4288.726005534577   -6103.792855210293   1        0.05                
8734.544008905703    -8861.954847175106   1        0.05                
13100.778651879022   2154.878576113864    1        0.05                
3747.6515757901852   1074.971524345629    1        0.05                
-2261.643178770703   -1671.7547523968212  1        0.05                
12211.320428060973   -413.23481652564533  1        0.05                
-11073.748290652826  6510.856391876389    1        0.05                
568.3335126816856    15205.948331820498   1        0.05                
3412.8246982589585   4411.22447580148     1        0.05                
14979.815676170982   -5133.422491418421   1        0.05                
3724.2157128136046   -14390.060326889816  1        0.05                
-444.0977079023912   -5690.285717195842   1        0.05                
12289.77021127033    2166.571610317731    1        0.05                
13663.254588854166   3143.0536456094846   1        0.05                
-13246.856129356322  5141.147662626014    1        0.05                
1014.9471981159833   14722.397856029707   1        0.05                
13327.273569015975   -15432.848367685521  1        0.05                
9386.497401272327    -6537.003436202985   1        0.05                
-937.750186599747    -14959.76335729525   1        0.05                
-2429.8704920025493  11786.186813885946   1        0.05                
15341.549383114947   -437.0321690604528   1        0.05                
15756.954491621931   94.64071066866595    1        0.05                
6765.9179657209825   9827.685890622342    1        0.05                
8613.254862426858    9625.816025159933    1        0.05                
1646.903090039808    -1450.008731536515   1        0.05                
11147.099315810025   -2945.9747071465185  1        0.05                
4979.103680258285    -7179.792644000703   1        0.05                
2724.9183355014475   14597.301947288119   1        0.05                
-14091.667061525332  12365.6388833658     1        0.05                
12306.439917244827   -8472.706622925785   1        0.05                
-6482.9337487758985  -2215.5648726922595  1        0.05                
13846.075729570248   6931.813120742738    1        0.05                
-7821.048309110016   -5020.136171465854   1        0.05                
-4285.544657482636   -1773.3147953102666  1        0.05                
13574.145934534621   11024.774783227855   1        0.05                
-15510.212430179934  14481.221567464068   1        0.05                
7402.527175782016    -5287.109389562834   1        0.05                
4636.746795222714    7334.2963671638245   1        0.05                
3979.9972049130165   -15329.131783434981  1        0.05                
-4175.8277985560235  -5023.128839328254   1        0.05                
-13151.639364358556  -6851.431781127067   1        0.05                
7361.510338319017    -5686.065488315781   1        0.05                
8116.789376945407    6323.710813185282    1        0.05                
-512.6317707967453   -6488.6844680840995  1        0.05                
-7054.309839328813   7200.606139203528    1        0.05                
5512.991049332616    -12315.50532737651   1        0.05                
7292.575789144574    -396.87076476691215  1        0.05                
647.4698965468801    11972.6214385821     1        0.05                
807.8709589896382    -12378.055002188024  1        0.05                
-9894.10223514289    -14459.845427984164  1        0.05                
