trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
10874.370031315246   -19728.361883191898  1        0.05                
-10089.346805679006  -4888.818937401591   1        0.05                
-12940.258791470094  8427.733285000328    1        0.05                
4043.278856305375    21771.941094517126   1        0.05                
7252.660439315665    7125.154927214643    1        0.05                
-21188.459717641763  16362.57750843103    1        0.05                
-18091.044430034937  -12583.692374108863  1        0.05                
-183.14936665302352  18420.646824701715   1        0.05                
6607.071742030859    -10433.926762246689  1        0.05                
15497.125883596009   12399.605387544629   1        0.05                
-2849.5225537936003  -5794.585607588197   1        0.05                
-14226.425552128145  -19388.387152982035  1        0.05                
-4637.671318808649   -8116.246556830857   1        0.05                
14245.566466544731   -1510.819343187085   1        0.05                
15702.538775290148   6017.885196927882    1        0.05                
16021.564389490726   -19922.363585366707  1        0.05                
4714.476788434664    21145.79380011687    1        0.05                
-17969.651881981175  -2694.18358136231    1        0.05                
14576.548167542398   21864.846855874406   1        0.05                
-18481.16171196639   -15676.327984931506  1        0.05                
-20099.014750796516  21942.432473101162   1        0.05                
22116.839083105762   15995.284484480302   1        0.05                
-4321.6005159699625  23437.407646319945   1        0.05                
-4520.498357347448   -4023.91049054033    1        0.05                
-21431.691771674945  2581.336976429436    1        0.05                
-3131.465150366821   15883.094100636323   1        0.05                
19815.90560346466    -17041.625336478453  1        0.05                
15537.8656421078     3725.9931390417496   1        0.05                
-1826.006493909298   -21088.51934753824   1        0.05                
-15652.326884943604  -4471.722595496642   1        0.05                
-21628.77895370814   -9585.683691623932   1        0.05                
-17904.204680633335  10407.709672310639   1        0.05                
-12354.336754793629  1317.2108624595778   1        0.05                
7883.940578413015    18141.799956833587   1        0.05                
-4178.010932197557   -6774.1441241376115  1        0.05                
14191.393236247832   17511.931663958625   1        0.05                
19156.73990995015    -658.6015417168155   1        0.05                
-19924.843910422784  14388.872249031056   1        0.05                
-9434.918794415775   -6740.290446051113   1        0.05                
11106.308985792171   -9726.37014551161    1        0.05                
16516.43352473522    -840.0159972947298   1        0.05                
-18079.564448453366  12357.880530985369   1        0.05                
11429.655540547406   1119.5598400781805   1        0.05                
-12582.812178165816  20595.628595341812   1        0.05                
-18362.113684792494  13845.006709435358   1        0.05                
-16097.85315078133   -1927.369875153195   1        0.05                
22174.012448307803   13256.86833209978    1        0.05                
6906.547264593053    -12255.059657327267  1        0.05                
19021.57293330038    16797.822937449906   1        0.05                
-1239.2692962835129  10050.4037427516     1        0.05                
-21130.235971873557  -12238.473904926932  1        0.05                
-19125.81651913915   -3752.8310679171755  1        0.05                
-10726.74121574489   22492.615318774675   1        0.05                
14179.725222394249   9243.928693333424    1        0.05                
-17087.59322234475   -12186.96091406798   1        0.05                
-17368.180690599904  21872.47336086356    1        0.05                
22801.616815322566   8989.084246262422    1        0.05                
19202.251338374695   -16970.837310659757  1        0.05                
2716.20362865291     -14149.840212807236  1        0.05                
-8123.531608251366   -3141.8068431091397  1        0.05                
-13372.404787879757  -3964.365688590912   1        0.05                
3678.4961903176813   17697.784946882162   1        0.05                
8996.872106231005    -19758.348259770304  1        0.05                
10406.451020268532   20546.840729905183   1        0.05                
4494.251470411952    13221.948138182592   1        0.05                
3164.4660248935634   -22647.08548104283   1        0.05                
16699.97825191502    14076.489496128821   1        0.05                
-6042.2775055529155  -4623.446848848825   1        0.05                
-21631.464782750227  -17678.958502299647  1        0.05                
20291.333442332263   20353.124568004292   1        0.05                
9434.94026739094     23653.203696437384   1        0.05                
10542.250316717571   15929.510915402796   1        0.05                
18402.933090952385   20762.914452091874   1        0.05                
-8413.943677029616   -2043.3175661274233  1        0.05                
11955.735044342526   23610.461571490745   1        0.05                
21785.9082131185     -9787.980990927843   1        0.05                
19129.667406462966   -16625.10758761741   1        0.05                
17004.184621994584   -19804.69925113062   1        0.05                
-3132.9805490085805  -23083.8175033991    1        0.05                
-12671.18316482062   13992.54560810026    1        0.05                
-725.8445593186559   4615.940203769447    1        0.05                
7271.3474783555375   1909.4956430173847   1        0.05                
-12342.852689582449  1497.8983184257954   1        0.05                
-21533.19655506185   -22628.56324887871   1        0.05                
22322.821783744745   -10603.511652719979  1        0.05                
-19821.47972186333   18689.66678785654    1        0.05                
-4043.3945478313694  20330.644422614107   1        0.05                
-12787.295315970054  20968.98000923628    1        0.05                
11666.571310282774   7831.8244350818995   1        0.05                
16086.97994583491    302.5866887478644    1        0.05                
10282.746894512025   -10432.902989507156  1        0.05                
-14000.206638075226  -17055.858746663856  1        0.05                
15542.214497189869   -23457.61047213478   1        0.05                
-6656.566284783068   -7377.401853467597   1        0.05                
12130.737344527346   4647.039678168314    1        0.05                
20766.43897563299    -14687.140229362318  1        0.05                
-19692.042322041623  2486.651876203138    1        0.05                
-3210.9631524816614  -20913.16248539405   1        0.05                
-4729.395415710186   18845.080521256226   1        0.05                
23600.70519831845    11097.00856502745    1        0.05                
