trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-7.973677            0.08013              1        2.017867            
-9.533552            5.548465             1        0.399905            
-8.560479            -7.434373            1        1.905706            
2.222485             -3.194151            1        25.687509           
-6.560582            4.924432             1        1.135722            
8.235968             -3.934689            1        0.913095            
6.834404             0.600338             1        2.181335            
-0.014784            3.884675             1        58.378708           
-5.354713            -3.759               1        1.898109            
-8.2741              -5.128493            1        49.792119           
-5.064189            -9.240716            1        1.396792            
-6.79529             0.277311             1        1.08119             
-2.844993            -8.234281            1        0.945467            
9.771374             -4.650645            1        9.326444            
7.223932             3.473884             1        13.188075           
4.734772             -5.323609            1        0.435389            
0.377073             -9.080498            1        0.948857            
1.392013             4.356599             1        0.836147            
-4.098273            1.997762             1        1.139504            
-8.735092            3.17631              1        0.445042            
1.03986              3.635129             1        0.98542             
-4.740507            -8.463496            1        1.926               
5.834754             0.413159             1        1.550854            
8.711579             -3.76617             1        0.553825            
7.471423             2.736797             1        9.631816            
-6.693631            5.019773             1        2.249698            
-6.867121            2.158486             1        0.862872            
2.674544             -6.034371            1        1.217235            
6.904126             8.201326             1        1.102181            
3.571924             7.20811              1        31.892979           
-0.497754            -8.738896            1        1.969264            
1.622438             2.898473             1        1.531195            
-9.252669            -9.247328            1        0.305926            
2.659772             1.930244             1        0.65846             
-7.387705            -2.726402            1        1.647849            
-3.654664            3.549442             1        28.26182            
8.960529             -8.445517            1        1.324313            
9.785224             -4.758343            1        0.824554            
-9.933643            1.230121             1        2.112605            
-2.282295            -8.879812            1        2.089204            
-7.25352             1.859544             1        1.550795            
-7.419615            -4.98953             1        1.23397             
-7.373553            -3.297304            1        1.43067             
-1.372733            -7.881559            1        0.354762            
1.307096             2.166514             1        56.89008            
1.188011             4.034996             1        1.21732             
7.202773             5.905849             1        1.398423            
2.605127             3.709537             1        53.59164            
0.117164             6.832835             1        0.516739            
3.794197             3.462695             1        1.77652             
8.210616             3.416575             1        0.690733            
0.376132             5.062832             1        1.876273            
1.754054             -7.058839            1        0.231117            
-5.847912            -2.953678            1        1.759684            
-0.255729            0.601208             1        1.097511            
-3.558238            -9.88104             1        18.792864           
-4.224525            -4.683979            1        1.148206            
-6.191526            8.866893             1        0.918322            
-2.645725            -7.458097            1        52.21808            
-3.514598            3.263385             1        1.783565            
-0.681733            0.685199             1        1.55822             
5.611738             -4.462257            1        0.658119            
