trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-1.110256            1.284808             1        1.773282            
-0.125463            0.338899             1        1.566278            
1.896347             -4.819427            1        58.999966           
1.391032             -4.659957            1        1.310182            
-0.516371            -0.285588            1        0.93448             
0.634042             -0.637283            1        28.829182           
4.421564             3.459679             1        44.612803           
-3.213021            0.787944             1        0.495733            
1.252676             -2.905786            1        16.027154           
0.971692             3.096592             1        45.002662           
-2.602658            -1.949781            1        0.330194            
3.911975             -1.449021            1        52.60708            
2.385384             -1.95307             1        1.293228            
-0.80439             -3.470863            1        0.281927            
1.20266              -1.397027            1        0.259679            
-2.148346            1.262355             1        0.880554            
-2.454252            4.202075             1        1.194996            
-1.557978            4.375855             1        0.276377            
0.12724              1.273036             1        6.259545            
-4.044978            -0.030904            1        2.031434            
4.957968             -4.024454            1        1.296099            
1.110663             2.576604             1        33.564695           
2.773618             3.353022             1        33.221921           
-2.358067            3.652669             1        2.264076            
-0.954815            -4.655935            1        0.827682            
-3.446347            -1.328442            1        0.72184             
-3.942329            2.251419             1        1.315336            
3.779796             -3.871363            1        11.116056           
-0.832357            2.736196             1        1.804722            
-0.135187            -0.453247            1        2.197349            
3.094485             3.917467             1        1.653443            
4.586791             4.218893             1        0.853591            
0.239986             3.763002             1        0.965797            
2.711206             -2.652676            1        1.629409            
4.82009              -3.084162            1        0.325264            
3.500907             -1.543278            1        1.565588            
3.197679             0.25993              1        1.876709            
4.78036              -3.622241            1        0.803042            
-2.197149            -1.870555            1        1.964258            
1.720329             -1.814765            1        1.641205            
-0.314015            2.195565             1        1.500119            
-4.928552            1.317178             1        0.547562            
-3.967038            2.452876             1        0.826213            
-2.990233            -1.970891            1        35.207723           
-4.762794            -0.204141            1        1.557059            
-2.306266            -1.332356            1        0.7667              
-4.467422            2.264225             1        50.986865           
0.743413             0.078498             1        1.973885            
0.875227             1.610563             1        0.32371             
-2.464575            -0.526783            1        0.938751            
2.880718             3.225225             1        0.931905            
-0.435667            -1.074197            1        0.425226            
-4.973967            4.498668             1        0.261723            
2.499482             -4.853796            1        0.973866            
0.131286             -2.32447             1        33.624103           
-2.306356            2.74458              1        1.079655            
4.481219             -2.512218            1        24.157649           
3.850421             -2.676273            1        1.250822            
-2.388527            0.713819             1        26.883126           
-0.467419            -0.310456            1        0.724309            
-4.978404            4.25942              1        59.829495           
-0.388284            3.424774             1        1.267056            
3.607534             4.735687             1        1.663822            
4.567408             1.541899             1        0.650098            
3.05958              -2.438981            1        0.885164            
0.277834             3.438573             1        1.955955            
-2.293202            -0.302165            1        1.752878            
-2.05673             3.24811              1        1.548597            
2.393707             -4.379113            1        0.20474             
0.610622             4.490018             1        1.964612            
1.905568             -4.329496            1        0.333336            
-0.732233            0.312099             1        1.377742            
-2.209217            2.36424              1        2.267499            
3.899189             1.848957             1        43.811828           
0.818485             0.713798             1        0.443398            
4.574711             4.773345             1        0.926396            
-3.450351            -4.065344            1        0.489797            
-3.862505            1.043447             1        2.012899            
4.767843             -2.734654            1        55.066541           
