trucks_count 10
drones_count 4
customers 200
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
5367.998663113015    405.51749196472423   1        0.05                
-8744.407858912396   10416.523944457282   1        0.05                
-2211.9015410968927  994.9025978996439    1        0.05                
-4772.067236405523   -2056.6095910706417  1        0.05                
-1856.7424527174012  3833.352858803653    1        0.05                
2325.712612432993    -11714.095989037825  1        0.05                
6742.041917952179    10611.93326591632    1        0.05                
4281.013402243545    6777.909665222889    1        0.05                
-9710.205596628648   8550.974149891284    1        0.05                
4724.843100564265    -940.7730720733117   1        0.05                
-7828.7574661077815  -8760.532041337558   1        0.05                
-7260.8979648389295  5320.144668127692    1        0.05                
-6753.031700707855   -8654.353960262451   1        0.05                
-6761.085875998806   -7339.99144860405    1        0.05                
8324.378267986576    10627.258781352302   1        0.05                
6438.9939902131155   6491.090814718176    1        0.05                
-7827.230632315294   4246.9055786975605   1        0.05                
-7344.983358172726   4385.312116986183    1        0.05                
4032.895433522952    10012.305713555617   1        0.05                
-7694.509053844614   -2915.2427899922973  1        0.05                
-700.7422230609794   -11887.06824261338   1        0.05                
-5788.482572315307   -7155.559130842811   1        0.05                
-922.4630681785612   5126.501442372647    1        0.05                
-7907.756833990668   -4344.21938728662    1        0.05                
-5774.698183272801   1974.586552871       1        0.05                
-735.568015481616    112.1942677249967    1        0.05                
8686.251131545776    8932.35352277678     1        0.05                
-9289.147041719416   4133.759810742412    1        0.05                
4618.294918185557    11161.457708552267   1        0.05                
-10881.145539505347  -5617.563559452293   1        0.05                
-6224.684184286624   1978.9447644156664   1        0.05                
10582.153790415334   10075.342692497117   1        0.05                
1432.6896303066565   -5375.061968142763   1        0.05                
2076.6461848181      10696.066414869447   1        0.05                
-6155.280825155607   10728.531305296276   1        0.05                
5416.706313502152    3343.8341076179695   1        0.05                
6957.985494951754    -2714.1389701247563  1        0.05                
-8191.779154993304   -1690.5383260132899  1        0.05                
-4065.158376727774   -7898.221807504334   1        0.05                
17.471478077361173   -4853.759259857777   1        0.05                
-6756.618208165628   -5364.184778900514   1        0.05                
10202.025406333856   -9722.516867143564   1        0.05                
10377.550704712481   -5025.250227975646   1        0.05                
5371.544518056417    3217.513173936452    1        0.05                
-6648.120853905574   -7955.06557460067    1        0.05                
2557.0041476241076   3817.1159570413697   1        0.05                
3309.3975404262064   7193.741902312361    1        0.05                
10782.941349455474   -8918.09538917174    1        0.05                
2991.0470849927246   8743.848888395152    1        0.05                
-326.7683953960953   -2656.0946742983224  1        0.05                
11839.06852494009    7121.389696280701    1        0.05                
-7303.953083611834   -9277.031420406038   1        0.05                
-1587.3988233711202  6830.189506332794    1        0.05                
-5293.986694080609   -7188.083328882167   1        0.05                
