trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
-6.818358            -2.095533            1        32.343567           
17.791138            -19.865938           1        17.663422           
7.539898             17.736789            1        39.487998           
8.809565             19.837595            1        1.394584            
15.380607            7.613448             1        0.264133            
-18.969338           6.959828             1        0.916016            
8.037856             -3.94506             1        1.651042            
14.997688            -5.621901            1        0.935448            
-16.251688           -7.186274            1        13.662192           
-10.214927           -18.668288           1        0.6273              
2.420355             -16.04287            1        2.108374            
10.670928            2.980408             1        1.651344            
-0.715167            -3.382395            1        0.7188              
12.175086            -9.371342            1        2.039994            
9.609977             0.836107             1        0.657594            
18.358483            6.890578             1        1.687512            
1.559983             18.128687            1        0.841293            
-9.326555            3.961334             1        0.621608            
-11.439249           1.902532             1        1.026286            
-18.446744           4.695914             1        1.702071            
15.439754            7.067958             1        0.687092            
-0.753769            19.864831            1        44.343011           
17.742912            -17.721321           1        1.242821            
-16.609562           13.471085            1        1.042               
12.196492            -4.541172            1        1.318684            
-4.33876             -9.808989            1        0.8605              
-1.140118            -13.487023           1        1.847235            
-9.914508            3.128834             1        1.781056            
17.601478            16.086876            1        1.685755            
-11.961131           -9.397608            1        2.015116            
14.632367            -4.776179            1        9.984025            
-17.037029           -13.570993           1        0.458463            
-1.136104            -0.58558             1        13.637969           
-15.530786           9.32048              1        1.456363            
5.233137             16.223906            1        0.824953            
-10.232672           3.301288             1        1.373009            
-2.31485             19.389744            1        36.911222           
17.626879            -13.175437           1        29.168602           
-17.721874           -2.823368            1        1.454344            
-10.995093           -10.966398           1        49.618845           
0.063396             -12.803662           1        0.863873            
13.507886            -16.871932           1        1.666827            
-10.498              3.612912             1        13.171922           
-10.805649           -13.852295           1        0.242668            
-11.746965           8.900269             1        0.820226            
0.107635             -14.681508           1        0.27291             
-6.867123            3.107252             1        25.320244           
-14.726715           6.236767             1        0.95771             
-13.173919           -14.980276           1        0.349012            
-2.893008            4.934781             1        0.493051            
9.78499              19.156686            1        0.505138            
13.012894            -3.803936            1        0.21468             
13.632875            18.77854             1        0.621478            
16.478015            7.936964             1        1.473317            
11.105193            -10.483397           1        1.454748            
