number_truck 1
number_drone 1
Customers 10
Coordinate X	Coordinate Y	Demand
7471.59705672718	-14919.892768293794	0.43181562423936426
9167.031929727462	2753.0719766381553	18.05491521314463
15933.153680531323	15946.005908790692	0.3252544583713697
-8700.681486825431	7758.5226782171685	0.5509436038053155
12368.241212865008	6898.9087316381865	0.05835133438401521
10808.17216339661	-4721.846038461418	0.5254542788806863
8702.05180611432	12815.80895533024	0.5800053206948821
-4092.409513527656	-32.27077920620713	0.8071752773409363
11958.581840577144	13245.584835304991	0.042679003300040645
-5113.380615461454	6029.805164012035	0.22925002373777892
