trucks_count 4
drones_count 4
customers 100
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
3691.106834097029    -3342.0272134125876  1        0.05                
-3840.907201958169   -878.7551737319137   1        0.05                
-6382.551679669047   5894.087445773921    1        0.05                
4840.8710657968095   3567.2147803738517   1        0.05                
-6409.565006522889   -4925.294738966564   1        0.05                
2683.9989939188886   -4648.712715157976   1        0.05                
-37.49351510720253   -3294.756776898201   1        0.05                
-6263.111042545887   -3598.7550430005626  1        0.05                
-7454.589016495583   -578.8284021019537   1        0.05                
-3000.760878584798   -87.96127431568694   1        0.05                
-3865.234298851807   -335.9619949747426   1        0.05                
7469.422433681439    -3752.2866779969213  1        0.05                
1697.6932785625481   1699.2853418358256   1        0.05                
6989.668548837403    3794.924987170844    1        0.05                
7798.315999392242    -265.7120810890789   1        0.05                
-2205.7040599975703  -4302.45915886781    1        0.05                
-3755.973210241955   -3988.2209662952123  1        0.05                
3502.795520396523    3666.7709265081758   1        0.05                
-2079.778131618627   123.38535531562609   1        0.05                
2416.317156341062    -7931.574151183721   1        0.05                
6469.518701119515    7091.546742866493    1        0.05                
3400.464110500424    742.6504279832697    1        0.05                
390.2375301162339    4071.633633018299    1        0.05                
-4141.356680187174   -3129.5776747729315  1        0.05                
190.87240962171464   -4824.1583017551075  1        0.05                
-7874.422613747265   6762.469777387906    1        0.05                
-5299.767703115055   5756.9789090216545   1        0.05                
-1607.6696184457978  -7975.002477309972   1        0.05                
-6915.323188784424   -673.1794951234709   1        0.05                
-4301.452051695311   744.372771815987     1        0.05                
-3561.375308390276   -1638.1521532089157  1        0.05                
457.5658369266688    1818.2645049558218   1        0.05                
-7387.539115006374   -3837.0527445735593  1        0.05                
4415.587480861737    5495.678716014803    1        0.05                
1498.3244921607372   7348.7863664289225   1        0.05                
304.4848693797298    -1046.1047651250963  1        0.05                
-7196.601652466295   -2963.257931097718   1        0.05                
-2303.4751209052115  2246.841434678139    1        0.05                
1259.0830593526407   -3942.4008829313784  1        0.05                
1966.270167688451    6807.20713606997     1        0.05                
-4245.421195570179   5463.989044713453    1        0.05                
-2338.137573535168   -2770.258588896265   1        0.05                
-3676.045533367495   5725.495307031931    1        0.05                
-2295.3644635292767  3592.1306826322316   1        0.05                
3521.93232934616     3785.090802221593    1        0.05                
-1448.2370524443247  6846.001819516696    1        0.05                
763.1620357262558    6894.732618292166    1        0.05                
7347.992940268689    6635.950223005203    1        0.05                
4541.914784809888    -6801.319722657089   1        0.05                
5341.270694233804    1658.8333671710388   1        0.05                
-3368.1252852648704  1336.6662796487603   1        0.05                
5541.603820530568    6847.128469806139    1        0.05                
-5182.548393455574   -1346.2194564959875  1        0.05                
-3522.3319964766883  -5717.494811589685   1        0.05                
7742.594617638971    -3702.7011378783     1        0.05                
2450.8121674842596   2823.8999072487277   1        0.05                
-6365.361507424067   -1632.9802686435814  1        0.05                
-4185.93910739902    5628.345507747745    1        0.05                
-5035.751349198799   3951.6337941951892   1        0.05                
-3717.1357369852312  -2190.250456824153   1        0.05                
-2516.695846964513   -4774.202430000222   1        0.05                
4291.5045022823615   -1979.0330839566404  1        0.05                
-476.90917874006067  -6353.469681287788   1        0.05                
-1205.1929391010872  -270.7360639615186   1        0.05                
-7118.071713937951   -3276.8951313293323  1        0.05                
-7462.8430019926855  -7554.380262971799   1        0.05                
-4823.484173668773   -1900.4402284851335  1        0.05                
-3006.4229249905648  164.26085179495234   1        0.05                
3966.8194561079777   8031.092461646946    1        0.05                
-5388.030757459383   7825.174323511807    1        0.05                
4482.076370498311    -4641.032861298837   1        0.05                
3915.566945634959    4690.497910446015    1        0.05                
5864.851315879862    -2020.102349985707   1        0.05                
5180.008201999698    7400.829525453971    1        0.05                
4406.412243233731    -7000.16654399313    1        0.05                
-2681.8234814892885  -6125.543974475257   1        0.05                
1577.659450112942    6922.417708544844    1        0.05                
-6079.287233747438   5103.846490564542    1        0.05                
-531.013758357994    735.1377313555103    1        0.05                
-4268.948326000355   4.302073032617901    1        0.05                
-3163.8079934157695  2196.7392107655673   1        0.05                
-3049.415018684722   2003.6146320262367   1        0.05                
-3120.4683857752693  -3951.17357577687    1        0.05                
6325.901913536005    1827.1270727614403   1        0.05                
-6373.875453885538   4221.718016293941    1        0.05                
3619.8122572575817   2279.740290831638    1        0.05                
4369.703951362839    3551.3814889298255   1        0.05                
-2507.7969416945125  -606.0347222661154   1        0.05                
-5662.57060076023    -7622.986362498687   1        0.05                
785.3269065908005    4111.065406950081    1        0.05                
-5607.954923458046   6423.392617401165    1        0.05                
725.885180067191     3471.4851788746614   1        0.05                
-7601.994115472678   1049.271390719351    1        0.05                
5579.594739681132    5715.111283212211    1        0.05                
3666.9537823983815   3768.429724528832    1        0.05                
-4177.097713132684   -4152.737143337586   1        0.05                
5718.267671474516    -4537.236756639527   1        0.05                
-1838.5592491651153  2397.853796886497    1        0.05                
5976.166169404713    -3385.6786883264363  1        0.05                
5852.785322411878    -2677.4698742636156  1        0.05                
