number_truck 3
number_drone 3
Customers 50
Coordinate X	Coordinate Y	Demand
3663.7152433441092	220.14284071878836	0.5610915341205974
-3293.7020384035163	-4337.598066663054	0.36369483507275213
-1679.4882978648454	4619.913176814622	0.2470603146710021
1648.7815759207826	6490.812367995283	0.8939174449288325
2484.266484818131	-3309.3602806399763	0.2539854272987758
-7289.42163704101	-3974.3387738603406	1.0914861952040729
-6361.224717250767	-7164.9817803752785	24.084209595156885
496.88816049647454	1473.432772124018	0.9404169978218013
2481.710709728483	4870.971678742649	25.888879997109353
-677.2234633201615	605.9928965155023	0.12977588310951096
-7908.89793740759	-645.1437801612346	30.087456287141425
-6670.754113353674	-323.71003954769463	0.2484433844219531
2457.0911776842477	7926.652612197915	1.0802435154369434
-3032.2919857422025	6217.722987447584	0.2560779322065224
-7604.901040416603	6270.2921949787615	2.714557198939988
-4336.6326743234395	-2819.2949431054576	0.7383407581314818
5791.48865729064	4069.030156738738	0.5514271308800136
-7415.224260044151	-3116.6946708815403	0.9864996282481643
5684.168018276789	3782.512400264419	12.560944809261754
-6024.225921074545	-2965.402563674371	12.676229668085346
-4917.490199193312	5084.35002811985	0.23462418436242255
-1256.4207570322912	2288.296350338044	0.4427181613176977
1383.3321754204371	-5578.647405480693	0.6761636292705834
-2353.470822854729	6005.613739662081	8.048614460923767
4158.424131526865	8019.5258854801	1.1282824131427498
7541.747212474273	-5389.186912556147	0.9265400607389023
2766.2522640686548	6630.490049163603	17.95003039012124
-6851.060894238827	2479.293263902518	0.013432999086902892
5835.438492705614	-3648.4753223036237	0.25225279982203735
-481.51743578078515	1920.3817048890828	0.6253539451770972
2278.739213121953	-2981.0051361980322	0.9246276846119679
1651.9214991363776	-3797.2296733466055	0.09989530060028275
-6386.980130604513	-5219.536725232026	0.885620306207673
-4369.471967749675	-4422.330546886662	10.69609331448957
-5643.343234008445	3380.745984139358	0.9046636182663258
6680.741741283245	-5200.085315713429	0.4368647827789561
7859.555911638481	-7427.684934725389	0.2888304540510143
-596.7502321819832	-5796.394540571196	1.02924942481929
5037.72083355254	-6740.594192939024	0.6586569638802674
1283.8185929254535	-2241.594432762752	14.06916946984745
1881.2631111399924	992.3304767787381	0.836301068305192
-1762.4614142845871	6022.9868746718175	5.102094388748969
-2333.313271692061	-4531.9407517702175	0.4803103087594751
1818.2958472819485	-6251.354312583473	1.0717747172714998
6536.234597778729	-4618.532537698547	24.747775407559516
-267.5712618451375	-5343.326626750796	0.7179561051344462
702.0344717035432	7621.4118764688355	0.8480949763525208
4214.284211253727	1508.0103016264095	0.43280027100032253
5984.531752633667	7416.93447088066	3.214460105574519
-1583.6649444828815	5156.266289518965	0.9999783216230692
